OG BAT_1+2_gc BAT_3rd_gc BRO_1+2_gc BRO_3rd_gc BGM_1+2_gc BGM_3rd_gc
OG0008095 53.47 83.67 50.89 74.78 47.07 68.99
OG0008096 52.22 84.18 54.64 83.29 54.49 84.16
OG0008097 48.75 38.74 42.63 38.35 41.85 37.85
OG0008098 46.34 43.46 46.60 48.17 46.35 45.08
OG0008099 40.98 72.01 41.41 75.31 40.90 72.63
OG0008100 61.07 89.26 59.80 88.51 63.49 87.37
OG0008102 55.48 90.19 54.29 87.43 55.71 90.19
OG0008103 44.85 61.79 44.68 62.79 44.02 62.13
OG0008104 47.92 67.57 48.22 64.39 46.76 64.35
OG0008105 50.55 66.52 50.66 67.69 50.77 67.40
OG0008106 51.72 88.62 51.08 95.24 51.08 95.67
OG0008107 41.04 39.52 42.53 42.42 42.19 40.35
OG0008108 51.32 72.65 52.29 81.46 51.02 72.22
OG0008109 49.04 75.44 49.84 78.33 49.20 75.60
OG0008110 42.31 27.95 42.29 29.20 42.10 27.35
OG0008111 47.76 84.76 48.24 85.09 47.25 83.23
OG0008112 46.54 48.27 54.44 47.58 48.39 49.68
OG0008113 53.62 81.31 55.89 82.60 55.56 82.14
OG0008114 35.42 42.86 33.22 45.14 34.34 41.41
OG0008115 50.25 68.92 50.68 70.62 50.18 68.30
OG0008116 49.36 47.70 48.96 45.64 49.26 47.33
OG0008117 46.10 60.38 47.84 63.65 46.33 63.94
OG0008119 53.23 95.69 53.22 94.33 55.50 96.66
OG0008120 61.42 87.80 59.82 83.81 62.48 85.03
OG0008121 49.34 67.11 51.82 68.20 49.18 67.43
OG0008122 48.86 76.14 48.18 76.40 48.98 76.79
OG0008123 43.48 49.57 46.13 37.57 46.75 49.59
OG0008124 48.00 85.47 45.83 91.40 47.03 86.68
OG0008125 56.73 89.34 60.92 88.11 56.77 89.64
OG0008126 62.35 88.24 62.35 91.76 63.17 91.22
OG0008129 49.81 56.56 59.04 90.88 49.52 55.78
OG0008130 39.96 29.51 39.80 29.27 39.75 29.92
OG0008131 53.00 85.00 53.80 77.72 53.21 76.47
OG0008132 39.06 45.62 42.39 42.39 42.93 40.22
OG0008134 41.46 24.05 38.91 24.91 38.39 28.00
OG0008135 46.43 78.57 46.52 71.85 45.70 81.18
OG0008136 47.87 94.43 50.29 95.61 52.18 90.22
OG0008137 56.00 86.50 54.25 89.15 54.03 86.82
OG0008138 43.94 46.76 45.06 47.50 44.51 46.62
OG0008139 56.01 94.36 55.35 95.72 56.03 94.75
OG0008140 40.03 47.59 39.77 46.53 40.03 47.91
OG0008141 43.52 51.87 43.45 53.74 43.65 49.14
OG0008144 51.20 97.29 52.77 96.83 51.41 94.63
OG0008145 49.58 42.21 49.72 42.78 49.58 42.54
OG0008146 44.41 49.66 44.98 48.26 44.59 47.68
OG0008148 54.98 88.22 51.82 93.07 55.49 87.57
OG0008149 47.62 77.74 45.61 79.73 47.33 77.46
OG0008150 53.33 97.34 55.41 98.87 53.07 97.15
OG0008151 44.03 39.18 46.04 51.65 47.70 56.07
OG0008152 47.22 69.74 54.14 93.10 47.77 69.52
OG0008153 42.53 45.47 41.17 42.96 42.21 45.89
OG0008154 52.72 90.16 52.82 88.51 52.59 90.93
OG0008155 52.88 86.33 52.42 85.30 53.92 90.38
OG0008156 51.36 61.41 51.47 59.27 51.29 60.66
OG0008157 44.07 79.55 47.07 81.34 43.97 80.16
OG0008158 52.66 84.74 54.33 96.39 51.51 82.78
OG0008159 49.92 40.94 49.74 40.48 48.67 40.03
OG0008160 44.23 48.51 42.82 47.44 44.42 51.07
OG0008161 50.11 88.99 50.35 89.10 50.00 88.99
OG0008162 50.47 71.41 48.27 66.94 47.75 65.30
OG0008164 52.86 73.72 53.11 77.25 52.57 73.59
OG0008165 54.95 82.25 56.31 84.30 55.02 80.97
OG0008166 45.50 58.35 38.77 57.97 45.63 58.61
OG0008167 48.70 64.81 49.72 64.44 46.80 61.10
OG0008168 58.50 94.73 58.82 95.73 58.74 94.91
OG0008169 50.12 93.24 49.96 93.24 50.70 93.50
OG0008170 40.90 29.16 40.85 29.65 40.95 28.97
OG0008171 53.64 61.56 52.28 65.01 53.02 60.36
OG0008172 48.09 72.01 47.41 72.69 48.03 71.27
OG0008173 64.07 94.83 69.27 94.00 60.71 94.33
OG0008174 51.55 91.26 51.56 90.83 51.70 92.83
OG0008175 50.82 72.90 51.52 73.13 50.70 71.73
OG0008177 54.03 83.07 58.91 83.47 55.69 86.04
OG0008178 53.12 82.81 56.07 93.60 55.96 93.82
OG0008179 42.98 42.46 44.35 50.00 43.91 52.59
OG0008180 40.00 41.90 41.87 42.28 43.75 45.10
OG0008181 53.00 91.89 53.29 92.54 53.00 93.39
OG0008182 49.82 73.40 52.29 81.81 49.89 74.04
OG0008183 54.91 89.61 54.52 91.53 53.13 88.36
OG0008184 49.77 86.48 53.90 90.62 50.63 87.26
OG0008186 47.62 79.28 47.85 80.52 50.15 80.23
OG0008187 51.73 55.41 50.43 53.86 51.57 55.69
OG0008188 61.00 92.22 61.96 92.25 61.26 92.94
OG0008190 49.11 57.14 49.11 57.59 45.36 59.57
OG0008191 55.28 84.12 56.03 88.35 55.77 85.47
OG0008192 42.34 32.66 42.31 31.85 42.72 33.23
OG0008193 53.17 68.99 54.98 76.40 52.63 70.35
OG0008194 46.75 60.95 45.73 60.10 46.09 58.44
OG0008195 50.14 76.27 45.73 80.55 51.56 77.68
OG0008196 50.26 49.57 51.13 53.70 49.56 49.51
OG0008197 46.30 80.25 45.73 82.93 47.40 80.50
OG0008199 48.88 60.61 49.12 62.85 48.98 60.34
OG0008200 46.25 41.00 51.01 40.27 46.04 46.76
OG0008201 45.28 56.25 45.24 59.52 44.38 60.87
OG0008202 53.58 89.08 53.37 89.69 52.99 89.11
OG0008203 49.70 81.46 50.00 83.71 49.48 81.76
OG0008204 42.64 35.03 42.55 39.41 42.22 32.67
OG0008205 52.65 94.71 53.20 95.91 52.87 95.22
OG0008206 43.28 66.39 44.96 68.07 43.70 67.23
OG0008207 49.47 90.43 51.22 91.67 50.34 95.30
OG0008208 32.84 38.06 39.11 44.58 39.05 44.53
OG0008209 57.66 84.67 58.42 83.46 56.82 81.39
OG0008210 56.90 96.90 57.16 97.85 56.90 97.86
OG0008211 54.61 73.40 55.54 78.93 54.61 75.53
OG0008212 58.46 85.50 58.65 90.07 55.62 77.75
OG0008213 51.81 77.44 52.22 79.72 51.62 77.67
OG0008214 48.26 71.59 50.34 78.86 49.88 78.75
OG0008217 53.99 83.61 53.81 84.46 53.77 82.95
OG0008218 40.84 53.48 41.89 55.25 39.84 49.07
OG0008219 58.31 90.57 61.70 93.83 58.68 91.07
OG0008220 58.48 92.33 58.51 93.39 60.10 92.60
OG0008221 45.48 51.81 46.22 54.85 45.65 51.72
OG0008222 52.11 67.99 54.70 71.55 49.55 74.55
OG0008223 48.63 70.22 48.74 73.96 48.57 70.83
OG0008224 48.70 91.88 50.50 77.96 50.59 82.60
OG0008225 45.87 57.36 45.90 60.65 47.40 59.78
OG0008226 58.20 86.07 67.10 76.55 59.38 92.28
OG0008227 52.93 68.06 54.00 73.68 53.44 68.59
OG0008230 44.79 62.09 44.55 61.61 44.79 63.03
OG0008231 55.91 68.37 57.57 74.31 56.25 71.00
OG0008232 41.67 35.37 41.26 36.18 41.67 35.77
OG0008233 62.59 88.49 61.88 92.72 58.49 79.62
OG0008234 56.23 76.43 63.01 99.32 61.05 94.77
OG0008235 44.69 59.29 44.69 65.49 44.69 59.29
OG0008236 47.23 59.05 47.76 62.01 47.02 60.66
OG0008239 48.32 53.02 47.83 51.08 47.68 49.86
OG0008240 46.08 59.04 44.61 55.31 44.22 54.34
OG0008241 52.20 82.39 52.76 83.89 51.91 83.97
OG0008242 48.79 82.72 49.36 86.28 48.92 83.10
OG0008243 53.45 79.80 52.21 78.81 51.36 79.73
OG0008244 51.86 78.43 51.79 79.37 51.76 78.91
OG0008245 53.66 78.26 53.68 81.34 57.57 81.70
OG0008246 44.76 39.41 45.71 39.75 44.69 39.71
OG0008247 48.49 53.61 48.62 54.42 48.69 54.42
OG0008248 55.67 79.96 45.68 96.30 50.00 93.99
OG0008249 43.93 33.33 40.53 36.36 41.03 38.46
OG0008250 51.25 77.50 57.69 83.74 58.61 83.08
OG0008251 42.31 35.73 41.83 37.41 42.17 37.59
OG0008252 58.50 97.82 59.56 95.98 58.61 98.11
OG0008253 48.72 85.27 49.14 84.70 48.71 83.60
OG0008254 52.71 83.38 53.30 84.75 53.10 82.84
OG0008255 43.31 85.99 42.36 84.81 45.24 82.49
OG0008256 39.36 43.63 39.42 43.76 42.43 45.65
OG0008257 45.63 63.86 46.04 65.51 45.75 67.67
OG0008258 50.05 64.49 50.18 66.25 49.78 64.30
OG0008259 45.17 85.71 46.61 85.39 45.10 88.85
OG0008260 51.19 87.75 52.75 91.90 51.50 87.30
OG0008261 56.35 88.89 58.66 79.89 55.95 88.10
OG0008262 47.55 66.70 48.05 67.56 47.55 67.04
OG0008263 43.59 63.61 45.20 75.11 43.57 64.29
OG0008264 52.38 88.94 53.11 89.37 49.62 88.24
OG0008265 53.23 84.52 55.10 87.50 52.93 86.21
OG0008266 40.92 56.28 42.02 52.56 40.92 56.13
OG0008267 48.49 80.04 48.69 82.42 48.39 80.04
OG0008268 54.82 83.76 53.44 86.24 53.83 86.34
OG0008269 47.04 72.41 48.55 75.43 46.97 72.95
OG0008270 55.54 78.84 55.70 80.74 55.58 78.93
OG0008271 44.71 36.21 45.13 34.28 44.71 36.21
OG0008272 54.51 77.20 57.81 86.49 55.99 79.62
OG0008273 46.19 82.32 44.01 79.78 45.27 83.28
OG0008274 47.31 53.48 46.99 50.21 47.04 53.01
OG0008275 47.49 57.14 47.50 57.12 47.50 56.52
OG0008278 56.47 74.39 57.16 75.93 56.46 74.91
OG0008279 49.33 85.22 55.02 89.16 53.30 89.30
OG0008280 50.85 73.58 51.05 74.21 56.76 70.67
OG0008281 51.78 71.98 52.37 73.59 51.93 72.40
OG0008282 65.44 96.53 64.88 96.61 65.22 97.12
OG0008283 54.34 78.85 56.50 82.38 54.84 81.24
OG0008284 50.00 40.17 49.90 40.83 49.90 40.59
OG0008285 44.34 63.42 44.51 66.08 44.51 65.29
OG0008286 50.11 51.29 50.66 52.79 46.46 57.76
OG0008287 48.23 79.03 48.75 77.14 48.75 76.28
OG0008288 44.75 69.65 44.74 63.78 43.41 70.45
OG0008290 58.73 86.42 57.57 85.96 55.97 81.60
OG0008291 64.41 77.55 56.90 95.26 58.92 87.72
OG0008292 42.06 66.03 40.32 63.81 37.71 53.07
OG0008293 49.40 86.19 49.52 86.73 49.17 86.97
OG0008294 51.75 76.34 52.55 80.11 51.61 78.88
OG0008295 47.31 53.62 47.76 54.92 47.52 54.04
OG0008296 51.12 77.56 53.94 81.18 51.25 76.44
OG0008297 48.10 63.63 48.99 66.16 48.24 64.46
OG0008298 48.26 68.45 48.38 68.98 48.38 68.06
OG0008299 55.04 97.48 58.55 97.86 53.83 90.88
OG0008300 52.73 95.15 60.14 98.55 60.99 96.08
OG0008301 57.01 71.12 57.34 76.25 58.54 69.18
OG0008302 52.91 64.53 53.34 65.99 52.61 64.74
OG0008303 48.37 66.30 48.73 69.45 48.36 68.00
OG0008305 47.43 69.29 47.25 69.57 46.18 66.15
OG0008306 44.69 53.75 45.26 57.37 45.48 55.85
OG0008307 62.26 97.64 63.41 95.53 62.98 94.59
OG0008308 55.08 67.90 55.50 71.01 55.22 68.20
OG0008309 55.68 80.23 56.05 89.14 52.91 75.85
OG0008310 51.48 76.31 51.48 81.12 52.84 70.38
OG0008311 54.69 84.27 54.97 84.94 55.57 83.89
OG0008312 43.93 63.58 44.06 66.96 44.22 64.45
OG0008313 48.06 72.22 48.06 72.50 47.92 71.67
OG0008314 48.48 65.38 52.81 74.71 54.95 71.88
OG0008315 51.83 77.52 57.64 79.90 57.14 77.94
OG0008316 52.65 85.00 52.78 88.00 52.00 87.48
OG0008317 68.97 97.29 66.88 95.04 69.08 94.97
OG0008318 59.33 86.82 59.10 87.95 58.56 84.89
OG0008320 51.60 63.83 52.34 68.72 51.91 63.40
OG0008321 57.67 90.23 53.48 97.47 69.07 67.01
OG0008322 51.46 83.06 52.05 84.76 51.42 82.17
OG0008323 39.19 38.51 39.19 37.84 39.19 38.51
OG0008324 55.14 82.27 55.83 86.22 55.14 80.85
OG0008325 59.87 93.50 61.88 88.67 60.59 85.78
OG0008326 47.43 52.04 47.70 51.75 49.11 58.01
OG0008327 67.52 93.69 67.03 90.83 66.42 90.15
OG0008328 49.45 78.90 51.01 84.61 49.83 82.22
OG0008329 55.92 75.23 57.65 81.85 58.52 80.19
OG0008330 39.92 30.23 42.93 41.03 43.06 50.00
OG0008331 46.91 35.06 46.59 34.98 46.74 35.06
OG0008332 59.33 96.73 59.44 97.31 60.75 96.45
OG0008333 45.17 66.76 45.47 66.95 45.16 65.81
OG0008334 51.83 82.32 53.37 85.15 51.71 82.24
OG0008335 47.27 90.00 47.49 88.61 47.39 90.68
OG0008336 56.63 73.87 57.42 74.71 57.71 76.57
OG0008337 48.01 73.55 51.15 79.61 47.45 73.30
OG0008338 52.59 91.07 53.78 84.33 52.47 89.52
OG0008339 52.74 83.03 52.91 74.11 51.36 76.02
OG0008340 41.42 58.88 42.65 60.29 41.56 59.27
OG0008341 48.53 56.36 48.62 57.56 49.73 59.02
OG0008342 45.79 57.22 42.36 55.49 40.49 52.55
OG0008343 45.94 87.51 46.34 90.65 46.26 89.20
OG0008344 49.35 75.46 50.35 79.16 49.85 76.59
OG0008345 49.51 85.90 49.63 84.50 53.28 73.86
OG0008346 45.99 66.43 46.51 68.38 46.87 65.73
OG0008347 53.38 71.12 53.38 74.44 53.38 68.69
OG0008348 50.57 83.45 50.95 79.04 52.72 84.16
OG0008349 48.51 65.68 48.51 65.49 53.70 77.98
OG0008350 57.39 66.13 54.10 70.63 57.52 65.74
OG0008351 54.43 74.26 55.23 75.26 54.43 72.55
OG0008352 49.87 56.64 49.73 58.82 49.73 57.37
OG0008353 50.29 69.94 52.26 73.92 51.90 71.26
OG0008354 53.78 47.43 54.54 52.96 52.27 61.33
OG0008355 51.03 81.87 50.26 79.86 49.92 74.77
OG0008356 58.25 70.88 53.41 73.04 55.92 81.14
OG0008357 50.10 92.88 53.06 93.88 51.47 94.71
OG0008358 49.15 61.15 50.93 61.34 48.93 61.97
OG0008359 33.56 38.52 35.47 36.25 33.81 40.29
OG0008360 53.55 81.85 54.23 83.24 52.21 82.60
OG0008361 48.55 79.82 46.48 80.34 49.85 81.06
OG0008363 56.43 80.86 56.60 79.93 55.93 79.09
OG0008364 54.25 87.03 55.26 90.23 54.25 88.28
OG0008366 39.90 56.79 39.84 58.51 40.15 55.59
OG0008367 44.86 70.79 43.94 75.81 43.40 69.88
OG0008368 52.40 94.80 54.90 91.43 49.16 84.52
OG0008369 40.94 34.00 39.53 33.56 40.23 36.43
OG0008370 41.08 46.16 41.64 47.91 41.46 46.68
OG0008371 56.33 85.65 51.41 74.41 50.94 72.06
OG0008372 44.95 77.27 50.16 81.05 45.42 77.78
OG0008373 47.83 72.19 48.08 72.45 47.68 72.45
OG0008374 53.68 81.34 56.38 84.00 54.01 81.73
OG0008375 52.35 70.13 53.23 72.29 52.60 71.32
OG0008376 50.11 68.13 50.00 74.86 50.14 68.34
OG0008377 48.45 70.85 48.78 73.18 49.52 73.28
OG0008378 53.66 88.57 53.62 90.46 52.68 88.81
OG0008379 46.17 31.71 45.21 21.05 46.94 33.31
OG0008380 53.64 94.77 52.90 93.58 53.53 94.99
OG0008381 45.87 56.32 47.02 65.43 46.49 61.89
OG0008382 59.92 94.68 62.12 96.63 60.11 93.28
OG0008383 51.91 71.64 51.74 74.17 51.66 72.71
OG0008384 45.16 74.29 45.21 74.88 45.15 76.73
OG0008385 56.93 91.00 55.41 94.59 56.33 95.60
OG0008386 57.96 83.81 57.01 83.63 58.65 84.16
OG0008387 41.88 40.85 41.24 40.85 41.88 40.85
OG0008388 43.29 43.59 42.31 42.97 42.50 42.91
OG0008390 46.49 51.45 46.37 48.60 46.48 51.70
OG0008391 51.54 64.55 51.54 74.79 51.83 65.93
OG0008392 55.26 64.11 54.02 75.81 53.38 75.31
OG0008393 48.20 67.68 46.86 80.00 48.06 66.02
OG0008394 54.72 75.58 55.14 78.12 54.82 75.96
OG0008395 49.06 86.92 49.81 88.22 49.16 88.18
OG0008396 55.72 90.06 52.09 89.46 58.68 92.67
OG0008397 58.94 89.61 58.86 88.78 57.21 85.62
OG0008398 54.04 94.62 53.69 95.09 54.04 95.35
OG0008399 58.46 76.86 58.46 76.47 58.04 75.56
OG0008400 45.37 35.79 46.32 36.36 45.29 33.57
OG0008401 50.19 44.01 54.69 57.39 49.90 43.77
OG0008402 46.51 33.70 44.48 41.78 42.94 50.00
OG0008403 49.85 71.49 51.25 73.60 51.13 70.19
OG0008404 41.65 36.09 42.27 36.67 42.23 37.19
OG0008405 54.35 52.81 54.68 54.62 54.80 53.16
OG0008406 54.90 81.21 55.63 87.15 53.53 85.92
OG0008407 41.35 60.50 41.64 62.46 41.35 60.50
OG0008408 45.58 66.99 46.02 68.59 45.38 67.98
OG0008409 49.22 75.95 50.72 80.86 49.44 76.63
OG0008410 57.50 70.88 55.49 78.39 57.88 70.66
OG0008411 41.04 61.88 42.60 55.18 41.04 62.87
OG0008412 46.98 82.33 48.06 77.52 47.67 76.74
OG0008413 43.10 63.07 43.81 67.71 43.52 64.63
OG0008414 52.03 74.90 54.21 82.80 53.75 72.88
OG0008415 57.63 91.87 55.74 89.72 56.56 92.17
OG0008416 52.26 75.80 51.86 76.06 51.45 75.13
OG0008417 54.24 63.33 54.70 64.76 54.75 63.95
OG0008419 47.14 31.89 47.28 32.96 45.49 32.37
OG0008420 55.05 84.27 55.51 83.27 54.60 81.84
OG0008421 53.09 60.25 53.75 63.62 53.83 61.79
OG0008422 43.40 68.28 46.88 72.66 47.60 73.20
OG0008423 48.68 75.00 51.03 87.44 48.93 76.06
OG0008424 44.17 41.08 43.94 40.25 42.89 41.50
OG0008425 49.53 72.81 49.20 76.20 49.45 72.69
OG0008427 46.75 75.43 48.60 72.90 48.10 72.51
OG0008428 46.35 66.58 46.17 60.32 46.85 62.30
OG0008429 47.91 88.33 48.33 89.58 48.32 90.34
OG0008430 50.48 74.36 51.13 77.24 50.16 76.13
OG0008431 45.06 69.46 44.97 72.49 44.94 69.21
OG0008432 51.39 67.98 49.87 70.66 51.54 66.67
OG0008433 45.70 62.68 45.64 62.89 45.48 62.02
OG0008434 57.40 64.29 57.39 66.89 57.50 65.42
OG0008435 56.71 84.79 54.73 84.28 57.19 85.90
OG0008436 42.86 48.81 44.40 51.99 41.67 46.94
OG0008437 46.88 61.79 46.95 63.69 46.88 62.47
OG0008438 50.67 90.62 53.10 93.54 50.27 89.95
OG0008439 41.88 38.38 40.45 32.08 41.14 34.18
OG0008440 52.87 73.14 51.13 73.59 52.75 72.54
OG0008441 43.68 87.96 44.44 91.01 43.68 90.05
OG0008442 44.84 59.07 47.30 57.62 46.79 56.27
OG0008443 56.39 79.32 56.72 82.36 57.20 81.60
OG0008444 51.62 63.59 51.95 76.10 52.08 72.13
OG0008445 57.76 95.09 59.75 95.06 57.49 91.98
OG0008446 48.26 97.45 48.17 98.63 52.18 97.97
OG0008448 51.17 64.87 51.17 67.52 51.44 66.12
OG0008449 54.91 77.78 54.77 79.37 54.91 78.04
OG0008450 46.55 46.63 46.67 46.82 51.36 59.04
OG0008451 51.91 74.42 52.56 69.86 52.77 70.73
OG0008452 46.18 55.43 46.76 56.05 45.33 48.44
OG0008453 42.82 31.62 43.24 34.66 41.56 35.68
OG0008454 48.24 92.95 43.24 95.73 45.00 92.36
OG0008455 44.18 57.91 45.52 64.54 45.08 60.84
OG0008456 47.92 65.12 51.74 71.65 51.57 71.83
OG0008457 44.96 61.30 45.99 60.45 44.01 60.58
OG0008458 48.08 84.41 50.46 86.84 49.36 84.95
OG0008459 47.34 68.09 47.50 69.35 47.49 67.78
OG0008460 55.26 82.87 54.62 84.74 53.77 82.16
OG0008462 50.73 89.56 50.86 87.83 49.82 86.83
OG0008463 49.78 81.87 49.47 89.96 49.24 87.72
OG0008464 48.67 65.15 46.95 80.49 45.24 63.18
OG0008465 54.25 71.43 52.41 68.75 50.31 68.12
OG0008466 55.93 76.36 52.85 79.75 52.64 66.74
OG0008467 45.00 63.98 46.50 65.01 45.06 60.45
OG0008468 49.57 57.26 46.80 57.14 47.46 54.01
OG0008469 39.60 28.67 38.18 31.21 40.13 31.20
OG0008470 61.54 95.87 61.65 96.17 61.39 95.87
OG0008471 43.15 32.08 43.65 32.90 44.10 33.16
OG0008472 49.49 72.41 47.85 68.36 46.47 68.31
OG0008473 42.48 57.73 48.12 73.78 42.87 57.58
OG0008474 43.88 68.33 47.11 70.27 47.34 69.91
OG0008475 50.68 48.32 49.35 47.40 44.34 46.25
OG0008476 53.91 91.64 53.03 95.29 52.32 93.80
OG0008477 48.81 86.30 49.53 86.91 49.33 86.68
OG0008479 46.30 66.85 47.71 71.06 45.80 60.82
OG0008481 53.65 72.68 56.90 74.64 54.11 79.00
OG0008482 59.51 79.95 60.16 77.53 59.49 74.68
OG0008483 52.62 80.85 52.95 85.81 52.45 82.86
OG0008484 48.14 55.34 47.96 54.81 47.93 53.27
OG0008485 45.30 62.21 45.47 63.88 45.62 61.28
OG0008486 50.25 68.90 53.30 75.06 53.35 71.28
OG0008487 51.49 69.73 51.42 68.78 51.76 69.21
OG0008488 56.21 72.44 54.22 63.86 58.56 79.62
OG0008490 45.76 55.85 46.05 57.09 45.86 56.65
OG0008491 50.23 71.61 51.17 71.65 50.61 72.71
OG0008492 55.01 87.61 56.59 90.72 54.64 82.54
OG0008494 48.56 60.20 48.75 57.29 48.04 56.60
OG0008495 56.85 80.17 54.92 81.63 52.81 80.27
OG0008496 46.86 81.77 47.29 83.19 46.86 80.91
OG0008497 50.03 72.98 50.80 76.63 49.66 72.63
OG0008498 54.00 65.87 55.35 69.07 53.98 65.45
OG0008499 52.74 83.17 50.78 77.73 49.61 77.02
OG0008500 48.69 94.44 48.39 86.88 48.36 93.14
OG0008501 51.38 73.76 51.82 76.71 50.60 68.98
OG0008502 48.07 68.72 48.21 72.37 48.58 72.50
OG0008503 49.45 82.48 51.66 87.04 50.70 83.85
OG0008504 51.31 94.80 51.33 96.20 50.77 95.40
OG0008505 53.60 89.93 53.18 91.13 53.65 90.73
OG0008506 48.58 89.58 48.84 88.98 48.76 90.43
OG0008507 46.52 58.52 45.84 52.73 45.32 53.28
OG0008508 41.06 51.01 42.68 53.33 40.85 51.42
OG0008509 42.02 33.86 41.57 34.67 41.32 34.72
OG0008510 52.04 69.84 53.18 68.56 51.84 70.08
OG0008511 46.58 60.68 45.82 64.95 45.67 64.86
OG0008512 51.06 60.61 50.43 63.14 48.87 64.68
OG0008513 56.10 38.11 53.00 39.03 48.48 43.62
OG0008514 54.73 74.57 49.05 57.25 54.70 70.12
OG0008516 53.64 71.31 55.71 73.77 56.05 72.52
OG0008517 53.69 78.62 57.36 84.81 54.35 80.05
OG0008518 49.77 52.29 49.96 53.66 49.66 52.94
OG0008519 52.50 72.09 54.62 77.25 54.94 71.84
OG0008520 46.59 64.74 47.37 68.75 45.99 66.57
OG0008521 53.38 74.50 55.19 79.46 54.19 76.35
OG0008522 44.74 67.83 46.31 61.93 46.02 60.80
OG0008523 57.45 73.54 59.20 76.33 59.85 84.07
OG0008524 49.28 88.89 48.00 91.28 48.15 84.93
OG0008525 52.93 75.00 53.21 78.63 53.15 78.15
OG0008526 46.72 51.02 46.71 52.15 46.13 50.73
OG0008527 50.66 68.44 51.36 71.54 50.67 69.60
OG0008528 46.12 58.05 47.01 60.83 47.74 69.17
OG0008529 48.66 73.66 48.85 78.85 48.85 75.77
OG0008530 52.48 94.48 54.01 95.53 54.95 95.37
OG0008531 45.42 55.34 44.14 51.95 45.53 59.59
OG0008532 52.15 89.45 53.89 92.05 52.21 90.28
OG0008533 45.06 53.89 45.23 54.55 43.78 49.69
OG0008534 46.73 82.61 48.16 77.95 47.09 82.25
OG0008535 45.95 31.29 46.51 31.79 46.07 31.58
OG0008536 49.38 88.56 48.86 89.62 49.10 88.43
OG0008537 46.63 64.96 46.94 65.48 47.07 64.61
OG0008538 51.61 75.16 51.15 76.39 51.33 73.95
OG0008539 49.34 62.50 52.97 71.76 54.28 81.78
OG0008541 49.60 73.71 50.00 78.00 49.40 73.60
OG0008542 53.62 76.81 54.58 80.96 53.92 77.40
OG0008543 52.42 90.69 52.05 91.51 51.47 91.76
OG0008544 51.76 94.53 51.40 93.92 51.01 90.15
OG0008545 54.53 88.96 55.35 90.55 53.30 97.36
OG0008546 54.18 92.68 54.01 94.39 53.69 93.63
OG0008547 51.75 81.40 48.97 68.05 48.85 64.60
OG0008548 52.34 76.74 52.34 79.53 51.87 78.14
OG0008549 53.99 92.97 57.73 93.15 59.27 94.59
OG0008550 54.87 92.49 51.67 95.28 55.18 93.50
OG0008551 41.14 34.76 42.69 31.20 42.54 32.39
OG0008552 45.62 50.26 44.73 47.05 44.00 44.76
OG0008553 49.36 48.72 49.62 51.25 50.66 56.89
OG0008554 48.24 84.80 45.24 82.43 48.86 84.74
OG0008555 48.73 67.51 51.95 73.97 50.38 71.05
OG0008557 54.87 87.76 56.25 86.38 52.25 91.65
OG0008558 41.15 47.51 43.71 51.95 43.25 50.57
OG0008559 49.01 80.09 50.91 84.09 50.20 80.00
OG0008560 52.36 90.33 52.34 87.04 54.28 81.33
OG0008561 50.75 81.34 51.88 85.07 51.13 80.60
OG0008562 50.43 71.58 51.16 74.75 50.31 71.27
OG0008563 51.28 71.25 50.11 76.08 49.90 76.12
OG0008564 49.72 87.64 48.02 83.62 49.72 89.33
OG0008565 47.56 48.06 47.80 50.97 45.30 43.36
OG0008566 56.13 69.92 57.65 77.92 56.82 75.34
OG0008569 50.06 33.25 50.54 33.06 47.67 25.71
OG0008570 47.37 73.51 47.27 74.75 44.12 62.09
OG0008571 55.77 69.70 55.16 70.17 55.07 69.01
OG0008572 57.47 87.57 58.31 84.53 58.08 88.22
OG0008573 44.20 24.02 44.36 25.04 50.55 26.10
OG0008574 54.01 96.88 52.59 91.71 54.55 97.90
OG0008575 55.83 88.70 53.87 93.03 55.42 92.62
OG0008576 49.08 79.78 49.47 83.05 50.18 84.06
OG0008577 57.18 96.98 55.38 98.31 54.54 98.31
OG0008578 57.66 92.12 55.55 94.30 55.76 94.55
OG0008579 47.46 83.27 45.90 74.19 45.76 73.57
OG0008580 53.22 73.84 44.21 78.42 52.62 73.99
OG0008581 58.80 76.79 59.65 86.89 56.92 79.90
OG0008582 51.08 86.86 54.02 89.84 57.42 82.00
OG0008583 48.46 67.95 48.97 70.62 48.20 69.85
OG0008584 52.40 91.94 51.32 95.86 50.56 94.08
OG0008585 58.29 93.58 57.11 94.06 57.83 95.39
OG0008587 50.00 65.83 51.08 64.99 50.79 64.85
OG0008588 49.88 52.31 50.25 53.60 49.99 52.59
OG0008589 40.89 58.48 40.92 58.11 41.98 58.58
OG0008590 63.99 90.81 64.16 92.64 61.78 92.19
OG0008591 46.49 49.03 44.97 49.63 44.97 48.79
OG0008592 55.26 91.30 54.44 82.84 53.90 82.84
OG0008593 48.20 55.78 50.48 74.64 49.46 66.47
OG0008594 58.20 93.82 57.67 95.03 59.38 93.57
OG0008595 50.83 89.57 52.99 90.82 56.00 93.25
OG0008596 47.01 53.57 43.26 51.61 47.61 55.16
OG0008597 48.76 63.56 47.35 61.00 47.27 57.10
OG0008598 52.34 76.75 53.17 78.09 51.54 69.67
OG0008599 54.04 71.92 55.73 74.88 54.47 73.23
