OG BAT_len BAT_nvar BGM_len BGM_nvar BRO_len BRO_nvar
OG0005667 421 1 - 0 421 0
OG0005669 2446 11 2446 1 2257 0
OG0005670 937 3 - 0 - 0
OG0005671 3415 5 3358 2 - 0
OG0005672 496 4 634 4 - 0
OG0005674 1732 4 - 0 - 0
OG0005677 3916 4 4093 8 - 0
OG0005678 1618 5 - 0 - 0
OG0005679 1636 6 - 0 1645 0
OG0005680 943 1 - 0 - 0
OG0005681 1591 4 1591 0 - 0
OG0005682 1507 8 1450 4 - 0
OG0005683 1327 0 - 0 - 0
OG0005684 - 0 4150 2 - 0
OG0005685 445 2 445 3 - 0
OG0005686 1417 1 - 0 - 0
OG0005687 637 1 355 0 - 0
OG0005688 1585 9 1585 7 - 0
OG0005689 - 0 2539 0 - 0
OG0005690 4528 23 4525 5 - 0
OG0005691 346 0 - 0 - 0
OG0005692 7426 20 5287 1 7348 0
OG0005693 1351 6 484 3 - 0
OG0005694 1909 18 2266 0 - 0
OG0005696 2167 2 - 0 - 0
OG0005697 757 2 - 0 1333 0
OG0005698 841 2 712 0 - 0
OG0005699 1147 1 1147 1 328 0
OG0005700 961 3 - 0 - 0
OG0005701 - 0 991 3 - 0
OG0005702 6892 34 7258 1 - 0
OG0005703 613 8 - 0 - 0
OG0005706 1117 3 1306 0 - 0
OG0005707 - 0 772 1 - 0
OG0005708 898 5 784 0 766 0
OG0005710 - 0 1978 0 1498 0
OG0005711 2818 21 2560 8 2035 0
OG0005712 457 1 - 0 - 0
OG0005713 877 0 385 1 - 0
OG0005714 - 0 - 0 1090 0
OG0005715 6004 28 6490 11 - 0
OG0005716 - 0 - 0 - 0
OG0005717 2332 6 - 0 - 0
OG0005718 - 0 610 3 - 0
OG0005720 652 1 463 0 - 0
OG0005721 829 7 823 2 - 0
OG0005722 3130 4 3130 3 - 0
OG0005723 1324 8 1324 6 - 0
OG0005724 1138 6 - 0 1018 1
OG0005725 721 3 - 0 - 0
OG0005726 1426 6 - 0 - 0
OG0005727 - 0 2803 2 - 0
OG0005728 1900 10 1909 2 - 0
OG0005729 - 0 469 2 - 0
OG0005730 - 0 1315 1 1315 0
OG0005731 3805 10 3445 1 - 0
OG0005732 1441 3 529 1 - 0
OG0005733 3859 12 - 0 3118 0
OG0005734 - 0 541 1 - 0
OG0005735 1045 7 1144 1 - 0
OG0005736 1507 5 541 4 - 0
OG0005737 1348 4 - 0 - 0
OG0005738 - 0 4078 14 3673 0
OG0005739 469 1 550 0 - 0
OG0005740 2077 5 1810 3 - 0
OG0005741 982 3 - 0 1468 0
OG0005743 2482 8 2482 1 - 0
OG0005744 1192 7 1192 6 - 0
OG0005745 832 4 832 2 - 0
OG0005746 994 3 1021 0 - 0
OG0005747 1075 0 1072 0 - 0
OG0005750 1927 2 1774 1 1960 0
OG0005751 2149 12 2674 2 - 0
OG0005752 2503 1 - 0 1981 0
OG0005755 1990 15 - 0 - 0
OG0005756 2101 17 - 0 - 0
OG0005757 697 5 697 4 673 0
OG0005758 1099 0 - 0 - 0
OG0005759 850 1 850 8 - 0
OG0005760 736 0 1075 2 - 0
OG0005761 475 2 1270 9 - 0
OG0005762 6490 12 1087 1 - 0
OG0005763 574 1 574 1 - 0
OG0005764 1930 9 - 0 1921 0
OG0005766 - 0 - 0 - 0
OG0005767 5995 21 7585 14 7147 0
OG0005768 871 1 - 0 - 0
OG0005769 1021 2 1027 1 - 0
OG0005770 1870 7 - 0 - 0
OG0005771 1477 5 1855 13 - 0
OG0005772 5884 19 3223 3 - 0
OG0005773 1114 1 1252 0 - 0
OG0005774 913 1 913 1 - 0
OG0005775 1183 8 - 0 - 0
OG0005776 511 2 616 2 - 0
OG0005777 - 0 - 0 - 0
OG0005778 - 0 562 3 - 0
OG0005779 481 3 553 11 553 0
OG0005783 883 7 1555 11 - 0
OG0005784 - 0 727 2 445 0
OG0005785 1252 9 1186 4 1240 0
OG0005786 1657 21 1633 18 - 0
OG0005787 - 0 994 2 - 0
OG0005788 700 4 700 3 1171 1
OG0005789 1168 7 1168 7 - 0
OG0005791 1765 2 1768 7 - 0
OG0005792 3328 0 - 0 3067 0
OG0005793 2266 2 2536 7 - 0
OG0005794 1642 9 1591 1 - 0
OG0005795 1285 10 1285 3 - 0
OG0005796 - 0 1978 3 739 0
OG0005797 385 1 1360 3 - 0
OG0005798 856 3 343 0 343 0
OG0005799 1000 6 1000 6 - 0
OG0005800 - 0 2365 8 - 0
OG0005801 4117 25 4120 1 - 0
OG0005802 1774 6 1786 5 - 0
OG0005803 673 1 418 0 - 0
OG0005804 4735 34 4048 1 - 0
OG0005805 1015 4 1228 4 - 0
OG0005806 6349 37 5158 9 - 0
OG0005807 - 0 1903 3 - 0
OG0005808 3223 1 3223 8 - 0
OG0005809 - 0 478 0 - 0
OG0005810 2008 2 2008 3 - 0
OG0005811 - 0 - 0 - 0
OG0005812 358 1 358 1 - 0
OG0005814 - 0 - 0 - 0
OG0005815 1261 2 - 0 - 0
OG0005816 847 2 - 0 - 0
OG0005817 2608 10 2401 1 - 0
OG0005818 1504 4 1285 0 1315 0
OG0005820 2731 6 2731 3 2731 1
OG0005821 - 0 1018 1 907 0
OG0005822 2590 3 2401 11 - 0
OG0005823 - 0 952 0 - 0
OG0005824 340 1 340 1 - 0
OG0005825 8713 20 8041 24 - 0
OG0005827 895 2 - 0 - 0
OG0005828 499 1 - 0 - 0
OG0005829 - 0 - 0 - 0
OG0005830 1720 14 - 0 - 0
OG0005831 1495 9 1495 7 1522 1
OG0005832 1246 7 1246 1 1246 1
OG0005833 2221 10 2452 1 - 0
OG0005835 2323 19 2326 11 - 0
OG0005837 2278 0 2191 2 - 0
OG0005838 2695 23 - 0 - 0
OG0005839 - 0 - 0 1633 0
OG0005840 2230 7 2230 5 2284 0
OG0005841 5446 10 5455 3 - 0
OG0005842 - 0 3454 1 2977 0
OG0005845 1117 0 - 0 - 0
OG0005846 1555 4 1555 3 - 0
OG0005848 - 0 1435 1 - 0
OG0005849 3415 15 - 0 - 0
OG0005852 2032 6 3973 8 - 0
OG0005853 946 5 538 1 - 0
OG0005854 1294 0 - 0 - 0
OG0005855 961 3 472 0 - 0
OG0005856 1033 5 1033 2 - 0
OG0005857 1651 2 - 0 - 0
OG0005858 5140 23 4081 8 - 0
OG0005860 - 0 - 0 - 0
OG0005861 - 0 - 0 - 0
OG0005862 - 0 - 0 - 0
OG0005863 1534 8 616 1 - 0
OG0005864 1039 3 - 0 - 0
OG0005865 - 0 - 0 - 0
OG0005866 1087 4 577 0 - 0
OG0005867 1309 2 - 0 - 0
OG0005868 2035 9 - 0 - 0
OG0005869 1207 0 1192 2 - 0
OG0005871 - 0 - 0 - 0
OG0005872 - 0 - 0 445 1
OG0005873 847 5 847 1 - 0
OG0005875 - 0 - 0 1759 1
OG0005876 1561 3 1438 2 - 0
OG0005877 1057 1 466 1 - 0
OG0005878 2461 4 2461 1 - 0
OG0005879 - 0 1321 5 1312 1
OG0005880 616 2 784 2 - 0
OG0005881 23980 23 18841 9 - 0
OG0005882 - 0 2062 6 1546 0
OG0005883 - 0 664 2 667 0
OG0005884 - 0 907 1 - 0
OG0005885 3142 12 3529 5 - 0
OG0005888 2395 4 2170 1 - 0
OG0005889 1105 2 322 0 - 0
OG0005890 1021 1 1951 3 - 0
OG0005893 - 0 - 0 - 0
OG0005896 1408 2 - 0 802 0
OG0005897 4525 17 3970 9 - 0
OG0005898 1198 0 - 0 - 0
OG0005899 2821 4 2926 2 - 0
OG0005901 2302 10 2302 2 - 0
OG0005902 2635 9 - 0 - 0
OG0005903 2179 12 3073 1 - 0
OG0005904 - 0 - 0 - 0
OG0005905 940 7 1264 12 - 0
OG0005906 3574 8 5482 3 - 0
OG0005907 1237 2 - 0 - 0
OG0005908 1081 2 1081 1 - 0
OG0005909 1555 3 1555 1 - 0
OG0005910 1600 4 1600 2 - 0
OG0005911 - 0 1018 4 1219 0
OG0005912 760 4 670 2 - 0
OG0005916 - 0 6895 1 - 0
OG0005917 2449 8 - 0 - 0
OG0005918 1528 1 847 0 - 0
OG0005919 952 7 - 0 - 0
OG0005921 1342 8 - 0 - 0
OG0005923 1798 3 1825 3 - 0
OG0005924 601 3 - 0 - 0
OG0005925 742 1 1162 4 - 0
OG0005926 1303 10 - 0 - 0
OG0005927 1729 6 1873 0 - 0
OG0005928 2326 10 2788 1 - 0
OG0005929 3961 5 3979 2 3892 0
OG0005930 - 0 3523 2 - 0
OG0005931 4033 28 2311 2 - 0
OG0005932 1699 4 1687 4 - 0
OG0005934 1915 1 2176 1 1312 0
OG0005935 691 1 1027 4 322 0
OG0005936 715 1 715 1 - 0
OG0005937 931 2 - 0 - 0
OG0005938 1213 5 1213 1 - 0
OG0005939 754 2 778 2 - 0
OG0005941 1843 2 - 0 - 0
OG0005942 - 0 2209 1 - 0
OG0005943 1114 5 - 0 1063 0
OG0005944 589 0 475 0 - 0
OG0005945 568 2 - 0 568 6
OG0005946 1948 0 1228 1 - 0
OG0005947 1216 7 - 0 - 0
OG0005949 2557 1 2923 2 - 0
OG0005950 1129 2 1129 1 - 0
OG0005951 2041 8 2872 1 2026 0
OG0005952 1018 0 868 1 - 0
OG0005953 1777 7 1648 2 1507 0
OG0005954 2677 12 1852 0 - 0
OG0005955 - 0 1636 3 - 0
OG0005957 - 0 3304 1 - 0
OG0005958 1579 0 2209 5 - 0
OG0005959 1234 4 1441 3 - 0
OG0005960 778 1 1063 6 - 0
OG0005961 - 0 - 0 1159 0
OG0005962 1954 11 1954 1 - 0
OG0005963 2941 8 4507 1 - 0
OG0005964 1609 8 1744 6 - 0
OG0005967 3520 0 5113 29 - 0
OG0005968 2230 13 1678 4 - 0
OG0005969 1540 8 1540 5 - 0
OG0005970 3307 4 6151 1 - 0
OG0005971 892 1 892 1 - 0
OG0005972 - 0 4879 5 - 0
OG0005974 1018 5 1387 2 - 0
OG0005976 721 1 1120 1 1432 1
OG0005977 1048 3 1048 1 - 0
OG0005978 - 0 1150 10 - 0
OG0005979 - 0 913 2 - 0
OG0005980 3379 21 2239 2 - 0
OG0005981 802 4 784 2 - 0
OG0005982 1693 1 1693 4 - 0
OG0005983 1333 10 1183 2 1156 13
OG0005984 - 0 - 0 898 0
OG0005985 - 0 - 0 - 0
OG0005986 3544 4 1456 0 2803 1
OG0005987 1039 3 - 0 - 0
OG0005988 3874 21 3172 6 - 0
OG0005989 3919 13 3922 3 3925 1
OG0005991 6058 23 2701 4 - 0
OG0005992 - 0 - 0 - 0
OG0005995 340 2 529 1 - 0
OG0005996 562 0 805 0 - 0
OG0005999 715 4 715 4 703 0
OG0006000 1969 9 1243 2 - 0
OG0006002 781 8 - 0 - 0
OG0006005 1672 7 1630 3 - 0
OG0006007 3706 3 3706 1 - 0
OG0006008 - 0 - 0 - 0
OG0006009 907 0 - 0 1663 4
OG0006010 - 0 316 1 - 0
OG0006011 - 0 4690 6 - 0
OG0006012 - 0 - 0 - 0
OG0006014 - 0 1501 3 - 0
OG0006015 511 1 1306 2 - 0
OG0006016 - 0 640 1 - 0
OG0006017 976 3 1555 0 - 0
OG0006019 5824 29 6373 27 - 0
OG0006020 508 2 1318 5 - 0
OG0006021 583 0 1402 2 766 0
OG0006022 778 1 1312 1 - 0
OG0006023 1366 5 1510 0 1315 0
OG0006024 2602 7 2068 3 - 0
OG0006025 - 0 397 1 - 0
OG0006026 3880 14 3880 26 - 0
OG0006027 3052 10 2947 7 - 0
OG0006028 - 0 - 0 - 0
OG0006029 727 0 1363 1 727 0
OG0006030 2068 7 - 0 - 0
OG0006031 - 0 859 5 - 0
OG0006032 2650 6 3376 1 - 0
OG0006033 1189 3 1423 3 - 0
OG0006034 766 4 - 0 - 0
OG0006035 511 2 514 0 - 0
OG0006036 1165 6 1165 1 - 0
OG0006038 649 3 652 2 - 0
OG0006040 1189 4 1324 3 - 0
OG0006042 1216 5 805 2 - 0
OG0006044 - 0 3391 1 - 0
OG0006045 1171 1 - 0 - 0
OG0006048 1024 3 1024 1 - 0
OG0006049 877 0 1099 1 - 0
OG0006051 - 0 937 1 - 0
OG0006052 3121 0 3100 1 1171 0
OG0006053 3280 9 4960 4 - 0
OG0006054 3313 8 3298 8 - 0
OG0006055 1600 8 - 0 - 0
OG0006058 - 0 - 0 - 0
OG0006059 1669 6 1669 8 - 0
OG0006060 1417 1 1981 0 - 0
OG0006061 871 3 - 0 - 0
OG0006063 2998 2 4393 4 - 0
OG0006064 1654 1 2467 2 - 0
OG0006065 3679 3 3676 1 - 0
OG0006066 913 0 871 0 - 0
OG0006067 772 1 529 3 - 0
OG0006069 5953 29 5845 1 5536 0
OG0006070 1630 19 1654 3 1207 0
OG0006071 1342 8 - 0 - 0
OG0006072 1480 0 1729 3 2137 1
OG0006073 - 0 1531 2 - 0
OG0006074 - 0 1216 3 - 0
OG0006075 439 0 880 2 871 0
OG0006076 1585 9 1672 7 1591 0
OG0006078 517 4 - 0 319 0
OG0006080 4687 11 3571 4 - 0
OG0006081 2545 2 1852 2 2572 0
OG0006083 610 1 610 1 - 0
OG0006084 3040 5 - 0 - 0
OG0006085 3433 9 1801 4 - 0
OG0006086 1177 1 1276 1 - 0
OG0006087 12511 75 12670 34 - 0
OG0006088 - 0 2881 6 - 0
OG0006089 1477 1 1588 2 - 0
OG0006091 1906 11 2332 3 - 0
OG0006092 1273 3 - 0 - 0
OG0006096 1756 4 6931 29 4576 0
OG0006097 2311 5 2062 3 - 0
OG0006098 - 0 1516 2 - 0
OG0006099 745 8 946 11 - 0
OG0006100 - 0 484 0 - 0
OG0006101 - 0 2569 8 4156 0
OG0006102 1414 14 1414 4 - 0
OG0006103 - 0 1309 0 - 0
OG0006104 - 0 1246 1 538 0
OG0006105 - 0 4063 3 - 0
OG0006106 - 0 907 1 - 0
OG0006109 3058 7 1816 1 4327 0
OG0006110 4732 15 5035 8 - 0
OG0006112 - 0 - 0 - 0
OG0006114 1516 3 1537 3 1534 3
OG0006115 502 4 718 2 - 0
OG0006116 2053 14 - 0 - 0
OG0006117 - 0 4762 14 - 0
OG0006120 706 1 - 0 - 0
OG0006121 1396 1 1396 2 - 0
OG0006122 433 0 1084 3 - 0
OG0006123 1312 0 556 0 - 0
OG0006124 1429 7 892 5 - 0
OG0006126 - 0 616 1 769 0
OG0006127 1030 1 - 0 853 0
OG0006129 1021 4 865 4 - 0
OG0006130 1219 3 1888 4 1753 0
OG0006132 4687 30 4093 1 4105 1
OG0006134 1393 11 1390 3 811 0
OG0006135 595 6 595 0 - 0
OG0006136 907 1 991 0 1213 0
OG0006137 3148 7 2845 1 - 0
OG0006138 1060 3 - 0 - 0
OG0006139 1582 14 1582 3 - 0
OG0006140 1927 0 3757 0 - 0
OG0006141 1663 0 1477 1 - 0
OG0006142 439 1 - 0 - 0
OG0006143 1450 5 - 0 664 0
OG0006144 3340 0 4516 3 4495 0
OG0006147 916 0 2524 1 - 0
OG0006148 2335 4 2380 6 - 0
OG0006149 2707 11 2707 1 1459 2
OG0006151 487 4 631 0 - 0
OG0006152 1240 2 463 0 - 0
OG0006154 1372 3 1375 2 - 0
OG0006155 2287 10 2287 1 - 0
OG0006156 1198 1 - 0 - 0
OG0006159 841 0 760 1 664 2
OG0006160 2227 15 4015 16 - 0
OG0006161 1594 7 1597 3 - 0
OG0006162 - 0 2266 0 - 0
OG0006163 1021 0 1426 1 - 0
OG0006164 1618 11 1285 1 - 0
OG0006165 1705 11 1705 1 - 0
OG0006166 1462 4 2008 1 - 0
OG0006167 8893 36 10006 8 - 0
OG0006169 1843 1 2182 2 1786 0
OG0006171 1027 5 1678 0 - 0
OG0006173 334 0 2020 2 1300 0
OG0006174 4447 13 3799 9 4675 1
OG0006176 2257 2 - 0 - 0
OG0006178 - 0 - 0 - 0
OG0006179 - 0 1435 3 2791 0
OG0006180 1510 12 1510 5 - 0
OG0006181 3727 21 3634 7 4705 1
OG0006182 2086 6 3262 9 - 0
OG0006183 937 7 - 0 937 1
OG0006184 - 0 1498 11 - 0
OG0006185 - 0 - 0 - 0
OG0006186 2305 5 3562 1 - 0
OG0006187 - 0 3346 9 - 0
OG0006188 2611 11 2611 2 - 0
OG0006190 - 0 1729 1 - 0
OG0006191 3091 0 5116 20 - 0
OG0006192 4375 12 4636 1 - 0
OG0006193 892 2 - 0 - 0
OG0006194 1798 11 1660 0 - 0
OG0006195 970 4 355 1 - 0
OG0006196 865 9 - 0 - 0
OG0006197 721 3 343 1 - 0
OG0006198 757 3 1273 2 - 0
OG0006199 772 1 772 0 - 0
OG0006200 1444 0 1498 1 1099 1
OG0006201 1000 5 - 0 - 0
OG0006203 760 1 1555 1 - 0
OG0006204 4588 12 4588 2 - 0
OG0006205 - 0 1618 5 - 0
OG0006206 808 3 871 2 - 0
OG0006207 5173 11 5473 9 - 0
OG0006208 1615 0 4066 2 3727 0
OG0006209 3658 15 4837 22 - 0
OG0006210 - 0 - 0 - 0
OG0006211 661 2 661 1 - 0
OG0006213 886 0 916 2 802 1
OG0006215 2050 5 3445 2 - 0
OG0006216 1987 6 - 0 - 0
OG0006217 - 0 - 0 - 0
OG0006218 1786 3 - 0 1786 1
OG0006219 1582 6 - 0 - 0
OG0006220 6037 21 13684 4 - 0
OG0006221 2686 11 3358 4 2692 0
OG0006227 2137 10 2137 1 - 0
OG0006228 - 0 - 0 - 0
OG0006229 2200 21 1804 4 - 0
OG0006230 3325 13 2296 4 - 0
OG0006231 - 0 - 0 - 0
OG0006233 - 0 - 0 - 0
OG0006234 2446 5 2398 3 - 0
OG0006235 673 6 820 1 - 0
OG0006237 448 0 - 0 - 0
OG0006238 2011 6 1462 2 - 0
OG0006239 - 0 1159 0 - 0
OG0006240 4843 22 5656 15 5833 4
OG0006241 1438 12 - 0 1468 0
OG0006242 367 3 - 0 - 0
OG0006243 3916 42 2935 2 - 0
OG0006244 3673 8 1624 1 3664 0
OG0006245 1180 6 1183 7 931 0
OG0006246 - 0 - 0 1090 1
OG0006248 3307 1 3313 3 - 0
OG0006249 1972 0 - 0 - 0
OG0006250 7360 33 5581 12 - 0
OG0006251 - 0 - 0 - 0
OG0006253 1537 5 1537 1 - 0
OG0006254 997 2 1576 1 - 0
OG0006255 3586 4 - 0 - 0
OG0006257 3577 2 3577 1 - 0
OG0006258 3727 26 2743 9 3469 0
OG0006259 868 1 604 0 - 0
OG0006260 1717 4 1717 1 - 0
OG0006261 1183 7 1456 7 1555 4
OG0006262 - 0 1990 2 - 0
OG0006263 1276 10 913 4 - 0
OG0006264 706 4 - 0 - 0
OG0006265 1879 12 1879 12 - 0
OG0006266 - 0 715 2 - 0
OG0006267 1216 5 2365 5 - 0
OG0006268 415 2 - 0 - 0
OG0006269 5443 21 5443 2 - 0
OG0006270 1510 2 - 0 - 0
OG0006271 3676 11 3676 1 - 0
OG0006272 2860 6 - 0 1921 0
OG0006273 841 8 841 0 - 0
OG0006274 1675 10 2584 1 - 0
OG0006275 4669 14 3109 3 3430 0
OG0006276 - 0 1438 3 1528 9
OG0006277 313 0 769 5 - 0
OG0006278 1405 0 1426 1 - 0
OG0006279 1699 16 1699 2 - 0
OG0006281 - 0 - 0 - 0
OG0006282 823 2 808 2 - 0
OG0006283 4264 6 2686 2 4120 1
OG0006285 637 2 637 2 508 0
OG0006286 2122 9 2062 4 - 0
OG0006288 2692 6 2692 1 2458 8
OG0006289 1780 7 1204 1 - 0
OG0006290 2278 12 1522 2 - 0
OG0006291 4915 1 8050 7 - 0
OG0006292 - 0 4711 10 - 0
OG0006293 2083 0 - 0 - 0
OG0006294 - 0 - 0 652 0
OG0006295 697 1 1351 1 1624 0
OG0006296 1387 0 2230 8 - 0
OG0006297 757 4 - 0 - 0
OG0006298 2203 9 2203 0 1675 0
OG0006299 3601 7 2896 1 - 0
OG0006300 535 1 670 4 - 0
OG0006302 463 1 739 1 - 0
OG0006303 2194 5 - 0 - 0
OG0006304 5008 19 - 0 - 0
OG0006306 1237 7 1237 3 - 0
OG0006307 - 0 484 0 - 0
OG0006308 496 0 553 0 - 0
OG0006309 694 4 694 6 - 0
OG0006310 2017 5 2017 1 - 0
OG0006311 1591 1 1591 2 - 0
OG0006313 1201 7 1201 1 487 0
OG0006315 610 0 595 0 - 0
OG0006317 1795 11 985 3 1120 0
OG0006318 913 1 2245 0 2245 0
OG0006319 - 0 322 1 - 0
OG0006320 1054 7 - 0 - 0
OG0006321 2011 2 - 0 - 0
OG0006322 1084 3 - 0 877 1
OG0006323 - 0 1336 1 1753 0
OG0006324 1336 8 1336 1 - 0
OG0006325 - 0 1702 5 - 0
OG0006326 - 0 - 0 - 0
OG0006327 808 1 - 0 - 0
OG0006328 2755 20 3187 8 - 0
OG0006329 1609 6 1609 0 970 0
OG0006330 5323 30 3115 8 - 0
OG0006331 - 0 2857 3 - 0
OG0006332 5260 28 6913 18 - 0
OG0006333 424 1 424 3 - 0
OG0006334 - 0 673 2 - 0
OG0006336 1321 0 1540 1 - 0
OG0006337 829 2 - 0 - 0
OG0006338 2119 7 2176 5 1606 0
OG0006339 1024 4 - 0 - 0
OG0006340 - 0 3658 16 - 0
OG0006341 9364 30 6952 5 - 0
OG0006342 1876 4 - 0 - 0
OG0006344 2653 4 - 0 - 0
OG0006345 2086 3 - 0 - 0
OG0006346 1114 8 1522 1 - 0
OG0006347 976 10 976 5 736 0
OG0006348 1909 6 - 0 - 0
OG0006349 1711 1 1591 3 - 0
OG0006350 2140 10 3739 5 - 0
OG0006351 2839 29 2848 20 - 0
OG0006353 370 0 - 0 - 0
OG0006354 2320 0 2047 5 - 0
OG0006356 - 0 2386 1 2389 0
OG0006357 - 0 - 0 400 0
OG0006358 2017 3 2017 1 - 0
OG0006359 1030 1 2503 11 2608 2
OG0006360 1360 12 - 0 - 0
OG0006361 688 1 - 0 - 0
OG0006363 2515 10 2512 1 - 0
OG0006364 2449 16 2791 13 - 0
OG0006365 2536 14 3826 1 - 0
OG0006366 1903 5 1900 1 - 0
OG0006367 3268 8 3466 1 - 0
OG0006368 820 1 - 0 - 0
OG0006369 1321 3 1339 1 - 0
OG0006370 - 0 - 0 - 0
OG0006371 391 1 - 0 - 0
OG0006372 2521 13 3415 4 - 0
OG0006373 2239 16 2230 5 - 0
OG0006375 985 1 - 0 - 0
OG0006376 - 0 - 0 - 0
OG0006377 679 1 - 0 - 0
OG0006378 496 2 757 1 - 0
OG0006379 3826 29 1474 2 - 0
OG0006380 379 1 358 1 379 1
OG0006381 2200 1 2710 1 - 0
OG0006382 931 4 931 1 - 0
OG0006383 2314 16 3085 16 - 0
OG0006384 1075 0 799 0 1300 0
