OG BAT_len BAT_nvar BGM_len BGM_nvar BRO_len BRO_nvar
OG0005722 1276 17 - 0 - 0
OG0005723 1309 5 1309 3 1306 0
OG0005724 1483 7 - 0 - 0
OG0005725 2632 15 3013 10 - 0
OG0005726 1054 9 - 0 - 0
OG0005727 - 0 997 5 - 0
OG0005728 3835 10 3835 8 - 0
OG0005729 - 0 1807 12 1549 0
OG0005730 1363 3 - 0 - 0
OG0005731 - 0 - 0 - 0
OG0005732 - 0 826 0 - 0
OG0005733 - 0 1564 3 - 0
OG0005734 1909 1 - 0 - 0
OG0005736 2014 5 2014 2 - 0
OG0005737 - 0 - 0 - 0
OG0005738 - 0 - 0 - 0
OG0005739 - 0 - 0 - 0
OG0005740 1273 3 - 0 - 0
OG0005741 1006 9 1006 2 - 0
OG0005742 2299 7 - 0 2371 0
OG0005744 856 1 856 1 - 0
OG0005745 1468 0 1597 4 - 0
OG0005747 1714 5 3022 17 - 0
OG0005748 - 0 1255 1 - 0
OG0005750 847 1 325 0 625 0
OG0005751 1072 13 1327 2 - 0
OG0005752 4066 4 - 0 - 0
OG0005753 1390 1 1414 0 1423 0
OG0005754 1324 8 - 0 - 0
OG0005755 2632 0 3817 5 - 0
OG0005756 4378 15 - 0 - 0
OG0005757 697 3 - 0 - 0
OG0005758 1531 0 - 0 - 0
OG0005759 2140 14 2137 12 - 0
OG0005760 1342 8 517 1 - 0
OG0005761 - 0 4081 3 3907 4
OG0005762 1396 1 388 0 - 0
OG0005764 763 3 766 2 - 0
OG0005765 2581 1 2581 1 - 0
OG0005766 1276 10 1348 1 - 0
OG0005767 - 0 1738 1 - 0
OG0005768 2482 9 - 0 - 0
OG0005769 3394 10 - 0 3193 0
OG0005770 430 0 445 2 595 1
OG0005771 2059 7 538 0 - 0
OG0005772 1837 4 - 0 - 0
OG0005773 1681 6 - 0 - 0
OG0005774 2686 3 - 0 - 0
OG0005776 1285 6 1534 0 - 0
OG0005777 505 4 2206 1 - 0
OG0005778 - 0 1282 2 2686 0
OG0005781 - 0 - 0 - 0
OG0005782 - 0 523 1 - 0
OG0005783 2035 17 - 0 - 0
OG0005784 - 0 403 0 1366 0
OG0005785 - 0 - 0 - 0
OG0005786 1390 3 - 0 - 0
OG0005787 2338 16 2338 1 1234 0
OG0005788 1636 28 1666 1 - 0
OG0005789 1717 1 - 0 - 0
OG0005790 - 0 - 0 - 0
OG0005791 - 0 1912 4 - 0
OG0005793 1039 2 1051 1 - 0
OG0005794 - 0 664 0 - 0
OG0005795 1726 21 925 0 - 0
OG0005796 1003 7 718 3 - 0
OG0005797 1225 6 - 0 - 0
OG0005799 - 0 - 0 - 0
OG0005800 3220 0 - 0 - 0
OG0005801 898 1 - 0 - 0
OG0005802 - 0 874 0 - 0
OG0005803 - 0 8896 3 - 0
OG0005805 889 1 889 4 - 0
OG0005806 955 3 673 1 - 0
OG0005807 - 0 1423 3 - 0
OG0005808 - 0 - 0 - 0
OG0005809 1942 12 - 0 - 0
OG0005810 2620 20 2686 1 - 0
OG0005811 - 0 1000 0 - 0
OG0005813 4861 18 3190 1 - 0
OG0005814 1768 0 - 0 - 0
OG0005815 1981 5 1981 1 - 0
OG0005816 - 0 1234 4 - 0
OG0005817 763 2 763 1 - 0
OG0005818 1009 1 1009 3 - 0
OG0005819 1147 4 967 2 1111 2
OG0005820 340 1 - 0 340 0
OG0005821 6736 30 7024 5 4162 0
OG0005822 2989 0 2392 0 - 0
OG0005823 2443 14 - 0 - 0
OG0005824 1396 6 1975 3 1105 0
OG0005826 2116 7 - 0 - 0
OG0005827 - 0 - 0 - 0
OG0005828 1090 2 1090 4 - 0
OG0005829 6289 26 3931 7 - 0
OG0005830 - 0 - 0 - 0
OG0005832 4435 27 4435 9 - 0
OG0005833 - 0 - 0 - 0
OG0005834 448 4 - 0 - 0
OG0005835 - 0 1384 2 1831 0
OG0005838 904 7 - 0 - 0
OG0005839 - 0 - 0 3409 0
OG0005840 880 4 880 1 - 0
OG0005841 1252 3 1540 2 - 0
OG0005842 - 0 - 0 - 0
OG0005846 - 0 - 0 529 1
OG0005847 3607 7 3607 13 - 0
OG0005848 1489 6 1444 2 - 0
OG0005849 808 3 583 1 - 0
OG0005850 3481 4 3481 1 - 0
OG0005851 622 4 622 4 544 4
OG0005852 2170 10 - 0 - 0
OG0005853 1897 0 3100 0 - 0
OG0005855 1063 2 - 0 - 0
OG0005856 2743 4 2875 3 - 0
OG0005857 1054 9 - 0 - 0
OG0005858 1081 2 - 0 - 0
OG0005859 1549 15 1747 0 - 0
OG0005860 - 0 - 0 - 0
OG0005861 1423 7 691 0 - 0
OG0005862 2707 0 2485 0 - 0
OG0005863 694 1 - 0 - 0
OG0005864 1090 1 1060 0 - 0
OG0005865 1156 8 1156 7 - 0
OG0005866 4888 2 4891 4 - 0
OG0005867 2992 0 - 0 2968 0
OG0005868 - 0 - 0 - 0
OG0005869 2236 10 2236 4 - 0
OG0005870 - 0 1846 5 1927 0
OG0005871 898 7 937 2 - 0
OG0005872 2194 1 2194 1 2182 0
OG0005873 2287 2 - 0 - 0
OG0005874 1219 3 - 0 - 0
OG0005875 2164 20 2164 7 7276 6
OG0005876 1012 1 - 0 - 0
OG0005877 1399 5 1324 1 439 0
OG0005878 1672 4 439 2 - 0
OG0005879 2083 1 - 0 2107 0
OG0005880 2542 2 2179 0 - 0
OG0005881 2875 2 1834 0 - 0
OG0005882 - 0 688 0 - 0
OG0005883 2788 18 2788 3 - 0
OG0005884 2029 10 2032 10 - 0
OG0005886 3754 8 1852 2 - 0
OG0005887 9313 29 6991 8 - 0
OG0005888 1531 2 1525 2 - 0
OG0005890 820 1 - 0 - 0
OG0005891 1153 7 1153 4 - 0
OG0005892 - 0 - 0 - 0
OG0005893 646 1 - 0 - 0
OG0005894 448 2 490 1 448 1
OG0005896 1729 6 - 0 - 0
OG0005897 - 0 1291 0 - 0
OG0005898 1453 1 1903 2 - 0
OG0005899 1669 17 1669 10 - 0
OG0005900 1321 5 1321 1 - 0
OG0005902 1438 1 1438 1 - 0
OG0005904 547 0 631 3 - 0
OG0005905 - 0 - 0 - 0
OG0005906 352 1 403 2 352 0
OG0005907 1483 12 - 0 - 0
OG0005909 - 0 - 0 - 0
OG0005910 487 1 598 1 - 0
OG0005911 1159 5 550 1 - 0
OG0005912 766 2 - 0 - 0
OG0005913 1873 10 - 0 - 0
OG0005914 2983 2 2962 0 - 0
OG0005915 1657 9 - 0 - 0
OG0005916 976 2 - 0 - 0
OG0005918 - 0 448 2 - 0
OG0005919 2362 2 2362 3 1528 0
OG0005920 - 0 2044 1 - 0
OG0005921 1765 6 2086 1 - 0
OG0005924 985 6 985 1 862 0
OG0005925 1615 2 1594 9 - 0
OG0005926 1354 2 1546 3 1417 0
OG0005927 1708 1 745 1 - 0
OG0005928 1807 87 1531 89 421 14
OG0005929 730 1 - 0 - 0
OG0005931 1078 7 748 1 - 0
OG0005932 1315 5 - 0 - 0
OG0005933 - 0 1249 1 - 0
OG0005934 778 0 1108 1 - 0
OG0005935 5545 19 4462 6 - 0
OG0005936 1261 5 415 0 - 0
OG0005937 2089 6 - 0 - 0
OG0005938 1672 8 - 0 - 0
OG0005939 3013 0 2962 1 - 0
OG0005940 388 11 - 0 493 0
OG0005941 2200 6 - 0 466 0
OG0005942 2848 29 2887 13 - 0
OG0005944 520 3 - 0 - 0
OG0005945 1168 3 1546 3 1582 1
OG0005947 2368 20 2368 10 - 0
OG0005948 433 13 436 0 436 15
OG0005950 2905 18 2245 2 - 0
OG0005951 4780 14 3877 3 - 0
OG0005952 1186 7 1186 1 1201 0
OG0005953 529 1 - 0 - 0
OG0005954 - 0 - 0 - 0
OG0005955 - 0 5506 9 - 0
OG0005956 - 0 688 1 - 0
OG0005957 - 0 2749 6 - 0
OG0005959 2698 6 2698 2 - 0
OG0005960 - 0 - 0 - 0
OG0005962 - 0 2020 3 - 0
OG0005963 1126 6 - 0 - 0
OG0005964 - 0 481 3 - 0
OG0005965 2446 7 1489 3 - 0
OG0005966 - 0 694 1 - 0
OG0005967 - 0 - 0 - 0
OG0005968 - 0 904 2 - 0
OG0005969 1063 2 1063 6 1375 1
OG0005970 925 10 928 1 - 0
OG0005971 10744 43 10750 12 - 0
OG0005972 706 1 2029 3 403 0
OG0005973 1216 28 1216 12 1468 20
OG0005974 853 5 853 1 - 0
OG0005975 859 7 913 3 - 0
OG0005976 988 4 - 0 988 0
OG0005977 2236 6 - 0 - 0
OG0005978 - 0 622 1 - 0
OG0005979 631 1 631 0 631 0
OG0005980 682 3 - 0 - 0
OG0005981 - 0 - 0 - 0
OG0005982 - 0 - 0 - 0
OG0005983 496 0 715 4 373 6
OG0005984 - 0 961 1 - 0
OG0005986 1534 1 - 0 - 0
OG0005987 - 0 2191 1 - 0
OG0005988 - 0 - 0 - 0
OG0005989 1303 8 - 0 - 0
OG0005990 2686 7 3058 4 - 0
OG0005991 928 0 - 0 - 0
OG0005992 1213 2 - 0 - 0
OG0005993 2266 9 2266 10 - 0
OG0005994 1360 5 1360 2 - 0
OG0005996 2638 6 2731 1 2845 1
OG0005997 - 0 592 0 592 0
OG0005998 1639 4 1639 1 - 0
OG0005999 718 1 751 5 - 0
OG0006000 2242 0 - 0 1327 0
OG0006001 - 0 967 0 - 0
OG0006002 - 0 2197 4 - 0
OG0006003 - 0 6055 27 - 0
OG0006004 - 0 943 2 - 0
OG0006005 3220 10 - 0 - 0
OG0006006 - 0 - 0 - 0
OG0006007 1618 6 1627 4 1618 6
OG0006008 3196 0 1813 1 3685 2
OG0006009 985 5 - 0 937 0
OG0006010 484 3 - 0 - 0
OG0006011 1936 10 1918 1 - 0
OG0006012 574 4 - 0 - 0
OG0006013 - 0 - 0 - 0
OG0006014 610 5 - 0 - 0
OG0006015 - 0 - 0 1063 0
OG0006017 406 2 406 1 - 0
OG0006018 2410 8 - 0 - 0
OG0006019 643 0 - 0 - 0
OG0006020 490 1 - 0 - 0
OG0006021 1669 14 1681 4 - 0
OG0006022 - 0 1822 8 - 0
OG0006023 1342 0 2101 0 - 0
OG0006024 2641 1 2653 14 - 0
OG0006025 931 4 - 0 - 0
OG0006026 1069 5 553 1 - 0
OG0006028 2149 10 1870 2 2167 0
OG0006029 883 2 667 2 - 0
OG0006031 - 0 2206 2 - 0
OG0006032 496 2 385 0 - 0
OG0006033 - 0 763 8 322 1
OG0006034 1984 15 1057 0 1516 0
OG0006035 805 5 805 3 - 0
OG0006036 928 8 - 0 - 0
OG0006037 - 0 685 0 - 0
OG0006038 1201 1 1201 1 1201 0
OG0006040 5485 8 4261 1 5992 1
OG0006041 5698 3 4894 1 - 0
OG0006043 1513 6 1513 4 - 0
OG0006044 1132 6 1132 2 - 0
OG0006045 - 0 979 0 - 0
OG0006046 853 3 853 1 - 0
OG0006047 - 0 - 0 - 0
OG0006049 2647 0 3754 0 - 0
OG0006050 - 0 1255 5 - 0
OG0006052 853 2 - 0 - 0
OG0006053 910 1 - 0 - 0
OG0006055 1240 6 1186 4 - 0
OG0006056 - 0 - 0 - 0
OG0006057 3151 14 3148 5 - 0
OG0006059 1771 0 1765 4 - 0
OG0006060 1177 1 - 0 727 1
OG0006061 1078 7 946 4 487 0
OG0006063 - 0 - 0 - 0
OG0006064 - 0 1870 2 - 0
OG0006065 439 1 - 0 439 1
OG0006066 610 1 610 3 - 0
OG0006067 - 0 790 0 877 2
OG0006068 946 6 946 2 - 0
OG0006069 1999 8 1999 1 - 0
OG0006070 472 1 955 3 - 0
OG0006071 487 3 400 1 - 0
OG0006072 - 0 - 0 - 0
OG0006073 424 0 895 0 - 0
OG0006075 - 0 1303 0 - 0
OG0006076 832 1 - 0 - 0
OG0006078 1396 4 - 0 - 0
OG0006079 2236 1 2494 0 - 0
OG0006080 3160 18 3058 3 3160 1
OG0006081 658 5 742 0 - 0
OG0006082 1822 0 1756 1 - 0
OG0006083 1069 1 976 2 - 0
OG0006084 925 6 1234 2 - 0
OG0006085 763 4 694 0 763 0
OG0006087 - 0 - 0 2731 1
OG0006088 - 0 808 1 - 0
OG0006089 1798 3 1213 2 - 0
OG0006090 - 0 3187 1 - 0
OG0006092 - 0 1402 5 - 0
OG0006093 1708 2 1708 2 - 0
OG0006094 775 0 958 0 - 0
OG0006095 1513 12 1513 2 - 0
OG0006096 1060 0 1060 0 - 0
OG0006097 1255 4 1255 9 - 0
OG0006099 1243 2 1243 1 - 0
OG0006100 1156 0 - 0 - 0
OG0006101 1705 2 1273 1 - 0
OG0006102 1060 5 787 5 - 0
OG0006103 760 12 724 0 - 0
OG0006105 - 0 - 0 - 0
OG0006106 1198 1 1438 7 1450 1
OG0006107 1000 2 1981 2 - 0
OG0006108 1564 3 1564 1 - 0
OG0006109 - 0 - 0 - 0
OG0006111 - 0 - 0 - 0
OG0006112 1849 0 1840 3 - 0
OG0006113 - 0 2962 1 - 0
OG0006114 907 4 574 2 907 0
OG0006115 1471 2 - 0 - 0
OG0006116 - 0 1948 7 - 0
OG0006118 7648 0 7243 15 6703 0
OG0006119 1543 5 1438 2 - 0
OG0006120 1366 5 1939 2 661 0
OG0006121 - 0 865 1 - 0
OG0006122 1003 9 - 0 - 0
OG0006123 1492 0 1990 7 - 0
OG0006124 4588 25 4588 5 - 0
OG0006125 1675 0 1780 0 - 0
OG0006127 2047 21 - 0 - 0
OG0006128 5167 9 3235 11 - 0
OG0006129 - 0 1123 2 - 0
OG0006130 - 0 1477 6 - 0
OG0006131 7012 2 7060 4 - 0
OG0006132 3361 14 3361 5 - 0
OG0006133 3319 23 3322 3 - 0
OG0006136 928 1 - 0 - 0
OG0006137 - 0 1657 1 - 0
OG0006138 883 14 - 0 - 0
OG0006139 2980 39 3448 22 - 0
OG0006140 2173 12 - 0 - 0
OG0006141 367 3 367 2 - 0
OG0006142 1873 4 - 0 - 0
OG0006143 1948 11 1930 1 - 0
OG0006145 10723 39 10723 4 - 0
OG0006146 1447 0 1546 0 - 0
OG0006147 2680 31 2680 1 - 0
OG0006148 - 0 - 0 - 0
OG0006149 550 1 1111 3 - 0
OG0006150 - 0 - 0 - 0
OG0006151 763 1 760 1 - 0
OG0006153 910 2 - 0 - 0
OG0006155 544 5 - 0 - 0
OG0006156 2065 7 2065 14 - 0
OG0006157 - 0 1933 3 - 0
OG0006159 2800 16 2800 14 - 0
OG0006160 1135 6 1135 0 - 0
OG0006161 - 0 2206 2 - 0
OG0006162 3748 14 - 0 3751 0
OG0006163 925 3 - 0 - 0
OG0006164 3796 5 2953 1 - 0
OG0006165 1621 1 1441 1 - 0
OG0006166 1000 1 1000 4 - 0
OG0006167 1165 6 1165 3 - 0
OG0006168 916 1 - 0 307 0
OG0006169 2542 19 2539 18 - 0
OG0006170 1978 12 1978 6 - 0
OG0006171 1786 17 1786 1 - 0
OG0006172 1600 2 - 0 - 0
OG0006173 - 0 - 0 - 0
OG0006174 - 0 2146 1 - 0
OG0006175 925 0 970 2 - 0
OG0006176 1141 0 3382 0 - 0
OG0006178 364 2 448 0 - 0
OG0006179 415 0 - 0 - 0
OG0006180 1177 1 - 0 607 0
OG0006181 2002 2 2005 1 - 0
OG0006186 - 0 - 0 - 0
OG0006187 2449 6 2368 1 2434 1
OG0006189 691 0 691 0 - 0
OG0006191 1732 4 - 0 - 0
OG0006192 1765 11 - 0 - 0
OG0006193 862 9 985 0 - 0
OG0006194 1825 13 1837 3 - 0
OG0006196 1585 10 1585 5 - 0
OG0006197 - 0 - 0 - 0
OG0006198 1828 7 1867 4 - 0
OG0006199 1387 2 - 0 - 0
OG0006201 1921 11 1732 3 - 0
OG0006203 1384 2 1384 2 1612 0
OG0006204 493 4 493 0 475 1
OG0006205 2221 1 2599 1 850 0
OG0006206 301 1 - 0 - 0
OG0006207 988 4 988 2 916 0
OG0006208 - 0 406 1 - 0
OG0006209 1339 13 1204 1 1372 0
OG0006210 - 0 394 12 328 11
OG0006211 - 0 - 0 - 0
OG0006212 1726 11 1318 3 - 0
OG0006213 457 6 - 0 - 0
OG0006214 496 1 322 0 394 0
OG0006215 1654 7 2605 5 1558 1
OG0006216 5284 27 5284 7 - 0
OG0006217 2806 19 2557 3 - 0
OG0006218 937 3 1147 1 - 0
OG0006219 4222 5 4318 9 4477 0
OG0006222 - 0 - 0 - 0
OG0006223 730 3 730 1 - 0
OG0006224 1309 8 - 0 - 0
OG0006225 313 0 - 0 - 0
OG0006226 997 3 1006 1 - 0
OG0006229 1522 5 1906 2 - 0
OG0006230 328 1 - 0 - 0
OG0006231 2263 25 2263 1 - 0
OG0006232 958 3 2848 4 2224 2
OG0006233 1534 3 1693 2 - 0
OG0006234 889 0 706 1 820 1
OG0006235 1846 4 1780 1 - 0
OG0006236 - 0 - 0 - 0
OG0006237 1780 12 - 0 1246 0
OG0006238 2773 10 3379 0 - 0
OG0006239 - 0 1075 0 1060 0
OG0006240 850 7 - 0 - 0
OG0006241 1222 6 - 0 - 0
OG0006242 754 3 754 1 - 0
OG0006243 - 0 - 0 - 0
OG0006244 - 0 4294 0 - 0
OG0006245 2014 1 2809 1 - 0
OG0006246 817 11 733 2 - 0
OG0006247 4720 27 4720 1 - 0
OG0006249 982 3 1519 5 1519 0
OG0006250 997 0 1126 1 - 0
OG0006251 2758 7 - 0 - 0
OG0006252 3388 13 3676 2 - 0
OG0006253 625 0 - 0 - 0
OG0006254 - 0 766 1 - 0
OG0006256 - 0 796 0 - 0
OG0006257 562 0 - 0 - 0
OG0006258 - 0 928 0 397 0
OG0006259 - 0 - 0 - 0
OG0006260 370 12 364 10 1009 26
OG0006261 1909 3 1909 1 - 0
OG0006263 874 8 955 1 868 0
OG0006264 1471 13 1411 6 - 0
OG0006265 409 1 409 3 - 0
OG0006266 - 0 - 0 - 0
OG0006267 - 0 1276 0 409 0
OG0006269 595 0 1390 0 - 0
OG0006270 448 1 - 0 - 0
OG0006271 1105 2 1003 2 - 0
OG0006272 424 0 604 1 - 0
OG0006273 1780 1 2362 0 1042 0
OG0006274 559 2 - 0 - 0
OG0006276 973 3 868 2 - 0
OG0006277 - 0 1144 1 - 0
OG0006278 2551 17 2554 3 - 0
OG0006279 1165 8 1486 9 1486 3
OG0006280 2659 6 - 0 - 0
OG0006281 - 0 850 0 841 0
OG0006282 748 1 - 0 592 0
OG0006283 1285 3 430 0 - 0
OG0006284 2362 6 2074 0 - 0
OG0006285 - 0 - 0 - 0
OG0006287 - 0 2056 2 - 0
OG0006288 - 0 2698 1 - 0
OG0006289 1996 2 1642 2 - 0
OG0006290 703 0 - 0 - 0
OG0006291 - 0 1840 1 - 0
OG0006292 748 7 751 1 - 0
OG0006293 - 0 - 0 - 0
OG0006294 598 1 763 1 574 0
OG0006296 2836 17 2860 6 - 0
OG0006297 2164 1 2164 1 - 0
OG0006298 424 1 - 0 - 0
OG0006299 3889 16 3376 4 2002 0
OG0006300 2284 4 - 0 - 0
OG0006301 - 0 - 0 - 0
OG0006302 760 13 547 4 - 0
OG0006303 1141 3 - 0 - 0
OG0006304 2494 8 - 0 - 0
OG0006305 394 2 394 1 385 0
OG0006306 4648 8 - 0 - 0
OG0006307 592 2 568 5 559 1
OG0006308 1687 5 - 0 - 0
OG0006309 1330 3 - 0 - 0
OG0006310 4027 0 3841 12 - 0
OG0006311 4558 4 - 0 - 0
OG0006312 3346 6 3346 5 - 0
OG0006313 847 0 - 0 - 0
OG0006314 583 5 445 0 - 0
OG0006315 2452 14 2452 2 - 0
OG0006316 1639 5 922 1 754 0
OG0006317 1561 6 1561 1 - 0
OG0006318 - 0 - 0 - 0
OG0006320 2719 0 3229 8 2131 0
OG0006321 664 3 664 1 - 0
OG0006322 988 6 988 4 - 0
OG0006324 1264 0 - 0 - 0
OG0006325 2650 11 2722 2 - 0
OG0006326 4414 13 3703 3 - 0
OG0006327 - 0 811 0 913 0
OG0006328 1561 13 1954 5 - 0
OG0006329 - 0 2071 1 - 0
OG0006330 1327 15 1327 18 - 0
OG0006332 2269 0 - 0 - 0
OG0006333 12358 19 14386 7 - 0
OG0006334 748 0 - 0 - 0
OG0006335 1846 4 - 0 - 0
OG0006336 1162 6 1138 2 - 0
OG0006337 1120 4 - 0 - 0
OG0006338 586 1 610 1 - 0
OG0006339 610 3 - 0 - 0
OG0006340 1336 3 784 0 - 0
OG0006341 - 0 3364 3 - 0
OG0006342 1264 3 1420 3 - 0
OG0006343 1456 4 - 0 - 0
OG0006344 - 0 - 0 - 0
OG0006345 685 1 - 0 1168 1
OG0006346 2188 3 1987 1 - 0
OG0006347 892 0 682 0 - 0
OG0006348 538 4 586 0 304 0
OG0006349 793 2 - 0 - 0
OG0006350 2212 4 1327 9 - 0
OG0006351 871 8 - 0 739 0
OG0006352 562 13 352 16 466 17
OG0006353 772 2 772 1 - 0
OG0006354 - 0 - 0 565 0
OG0006355 2137 9 2140 1 - 0
OG0006356 1669 4 1036 0 - 0
OG0006358 484 0 823 4 - 0
OG0006360 - 0 - 0 - 0
OG0006361 - 0 - 0 - 0
OG0006364 1570 3 988 2 1570 0
OG0006365 1909 9 1909 2 - 0
OG0006367 2476 15 2461 8 - 0
OG0006368 - 0 700 2 - 0
OG0006369 958 4 - 0 541 0
OG0006370 - 0 - 0 - 0
OG0006371 - 0 - 0 - 0
OG0006372 - 0 - 0 - 0
OG0006373 - 0 - 0 - 0
OG0006374 751 3 934 3 - 0
OG0006375 1366 20 1624 14 1294 0
OG0006376 - 0 - 0 463 0
OG0006377 757 6 - 0 - 0
OG0006378 340 0 - 0 - 0
OG0006379 - 0 - 0 - 0
OG0006380 1099 0 - 0 - 0
OG0006381 - 0 3544 9 - 0
OG0006382 2692 1 2695 3 - 0
OG0006383 4690 8 3205 0 - 0
OG0006384 - 0 433 2 - 0
OG0006385 3295 15 3283 3 - 0
OG0006386 1543 2 3436 4 - 0
OG0006387 - 0 - 0 - 0
OG0006388 2059 8 2053 1 - 0
OG0006389 394 11 541 20 403 0
OG0006391 487 0 604 0 - 0
OG0006392 - 0 574 0 - 0
OG0006393 5146 0 4660 0 - 0
OG0006394 1678 1 1810 4 - 0
OG0006395 298 8 712 14 496 6
OG0006396 1150 4 1138 1 - 0
OG0006397 685 3 685 2 - 0
OG0006398 1285 3 - 0 - 0
OG0006399 508 3 982 1 - 0
OG0006400 2146 12 1498 3 - 0
OG0006401 - 0 - 0 - 0
OG0006402 832 2 - 0 - 0
OG0006404 2362 27 2272 24 - 0
OG0006405 3787 21 3781 2 - 0
OG0006406 - 0 802 1 - 0
OG0006408 2146 0 2146 2 - 0
OG0006409 1807 14 1537 2 - 0
OG0006411 1168 5 - 0 - 0
OG0006412 382 8 2068 19 955 25
OG0006413 - 0 - 0 - 0
OG0006414 1423 11 1435 1 - 0
OG0006415 730 1 730 1 - 0
OG0006416 820 7 823 2 - 0
OG0006417 1165 2 - 0 - 0
OG0006418 - 0 574 0 - 0
OG0006420 9979 44 8599 2 - 0
OG0006421 - 0 1879 2 - 0
OG0006423 2716 3 3592 2 - 0
OG0006424 1222 5 451 0 1243 1
OG0006425 1171 3 - 0 - 0
OG0006426 922 4 808 1 - 0
OG0006427 2212 4 2209 2 - 0
OG0006428 1234 2 - 0 - 0
OG0006429 - 0 3241 6 - 0
OG0006430 1420 7 2338 2 - 0
OG0006431 - 0 - 0 - 0
OG0006432 - 0 793 0 - 0
OG0006434 1141 1 - 0 - 0
OG0006435 - 0 - 0 - 0
OG0006436 2719 26 2719 1 - 0
OG0006437 - 0 352 9 478 15
OG0006438 1945 6 1027 3 - 0
OG0006440 1582 8 763 1 - 0
OG0006441 823 3 823 0 1000 0
OG0006442 1672 12 1672 0 - 0
OG0006443 - 0 - 0 - 0
OG0006444 - 0 1027 2 871 0
OG0006445 688 1 499 0 - 0
OG0006446 1975 11 310 1 1615 0
OG0006448 637 4 415 3 - 0
OG0006449 1729 12 1537 6 - 0
OG0006450 1960 43 2107 22 2089 35
OG0006451 - 0 - 0 - 0
OG0006452 2134 3 970 1 - 0
OG0006453 - 0 3910 20 - 0
OG0006454 1486 7 - 0 - 0
OG0006455 925 4 - 0 - 0
OG0006456 1714 6 1681 2 - 0
OG0006457 5305 21 5305 4 - 0
OG0006458 - 0 6007 3 - 0
OG0006459 2683 4 1600 0 - 0
OG0006460 - 0 - 0 - 0
OG0006461 961 4 961 0 - 0
OG0006462 1297 0 - 0 - 0
OG0006463 988 6 430 0 - 0
OG0006464 676 3 - 0 604 0
OG0006465 1594 0 1804 3 - 0
OG0006466 313 1 - 0 - 0
OG0006467 - 0 1066 1 - 0
OG0006468 - 0 - 0 - 0
OG0006469 - 0 - 0 - 0
OG0006470 1606 8 1618 2 - 0
OG0006471 - 0 - 0 1786 1
OG0006472 1315 3 1303 2 901 1
OG0006473 3112 15 2173 7 - 0
OG0006474 - 0 1309 1 1798 0
OG0006475 1792 2 1669 2 - 0
OG0006476 9397 84 9427 1 - 0
OG0006477 - 0 829 2 517 0
OG0006478 - 0 1207 1 589 0
OG0006479 2908 13 2908 5 - 0
OG0006480 - 0 1264 8 - 0
OG0006481 - 0 - 0 - 0
OG0006482 - 0 709 1 - 0
OG0006484 1444 3 2197 4 - 0
OG0006485 3400 14 2848 2 3565 1
OG0006486 - 0 - 0 475 0
OG0006488 - 0 - 0 - 0
OG0006489 616 1 - 0 - 0
OG0006490 4441 7 4516 2 - 0
OG0006491 1837 7 1837 2 - 0
OG0006492 1735 0 - 0 - 0
OG0006493 1669 7 2551 1 - 0
OG0006494 - 0 - 0 - 0
OG0006495 1585 4 1744 3 - 0
OG0006496 1264 8 1255 1 - 0
OG0006497 934 5 934 2 - 0
OG0006498 - 0 - 0 - 0
OG0006499 - 0 1975 7 - 0
OG0006501 1312 5 - 0 - 0
OG0006502 - 0 - 0 - 0
OG0006503 - 0 1939 0 - 0
OG0006504 1267 6 1513 3 - 0
OG0006505 - 0 2107 3 - 0
OG0006506 - 0 - 0 - 0
OG0006507 1645 4 1645 4 - 0
OG0006508 1309 3 1309 2 - 0
OG0006509 1834 6 1834 1 - 0
OG0006511 1477 4 1477 1 - 0
OG0006512 - 0 - 0 - 0
OG0006513 1687 2 - 0 - 0
OG0006514 1207 4 - 0 - 0
OG0006515 2899 8 2899 2 - 0
OG0006516 - 0 3856 1 - 0
OG0006517 - 0 1354 1 - 0
OG0006518 1228 4 1039 1 1228 1
OG0006520 547 2 547 2 - 0
OG0006522 - 0 1570 2 - 0
OG0006523 2713 20 2740 16 - 0
OG0006524 - 0 1699 1 - 0
OG0006525 820 2 820 2 - 0
OG0006526 2845 15 2164 2 - 0
OG0006527 - 0 - 0 - 0
OG0006528 - 0 877 0 - 0
OG0006529 727 1 1018 5 - 0
OG0006530 2377 9 - 0 - 0
OG0006531 1297 3 - 0 - 0
OG0006532 - 0 2179 6 2179 3
OG0006534 1114 9 - 0 - 0
OG0006536 2485 11 1381 5 - 0
OG0006537 772 3 415 0 - 0
OG0006538 - 0 - 0 - 0
OG0006539 1414 3 1414 2 1495 0
OG0006540 - 0 - 0 - 0
OG0006541 1282 6 1282 3 1285 1
OG0006542 667 1 - 0 - 0
OG0006544 2680 3 1372 1 - 0
OG0006545 1594 4 1816 2 - 0
OG0006547 1372 0 - 0 - 0
OG0006548 - 0 - 0 - 0
OG0006549 7204 0 7141 12 - 0
OG0006550 928 2 796 0 928 2
OG0006551 715 0 1222 0 - 0
OG0006552 1351 24 1645 26 1441 7
OG0006554 - 0 - 0 - 0
OG0006556 1345 9 574 1 - 0
OG0006557 1087 6 - 0 - 0
OG0006558 1747 0 - 0 - 0
OG0006559 3541 5 2302 7 - 0
OG0006560 1396 4 1036 2 - 0
OG0006561 997 5 997 2 - 0
OG0006562 1825 12 448 2 - 0
OG0006563 - 0 - 0 - 0
OG0006564 337 3 337 1 - 0
OG0006565 2188 10 1966 3 1900 0
