OG BAT_W-S BAT_S-W BAT_W-W BAT_S-S BRO_W-S BRO_S-W  BRO_W-W BRO_S-S BGM_W-S BGM_S-W BGM_W-W BGM_S-S BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0006179 16.80008 21.66418 10.38365 2.928195 20.32392 15.29908 14.63128 4.377578 18.57444 21.02725 10.43349 2.719865 NA 0.9992498 NA 0.1840344 NA 0.9992496 39.09073 38.34423 44.00717 0.3767438 0.3325512 0.2227023 0.5543538 0.5126197 0.476392 0.7413793 0.7931034 0.7241379
OG0006180 3.73911 5.81135 2.6835 0.1443541 39.64042 17.57966 21.26889 4.279902 6.665354 9.744093 3.572829 0.2337078 NA 0.998188 1.141617 0.0003385307 NA 0.998188 32.05911 29.73629 31.32261 0.5005461 0.5728585 0.5136274 0.5050143 0.5847093 0.5280574 0.9292035 0.9646018 0.9469027
OG0006181 11.324 17.53056 3.076466 4.19889 149.0925 195.0263 69.04038 72.48184 8.755961 11.65429 1.424917 1.607443 NA 0.9987329 NA 0.9987327 NA 0.9987329 54.84028 56.55239 54.61329 0.06519878 0.04986514 0.06557832 0.479084 0.4845618 0.4776774 0.6686567 0.6776119 0.6716418
OG0006182 31.55331 47.37148 31.11446 2.803291 13.9861 24.67142 9.933348 0.9853989 29.05174 17.98563 18.81883 1.492179 NA 0.9989837 NA 0.9989838 NA 0.001548329 38.63971 36.38662 33.87705 0.3583066 0.3906051 0.4236718 0.4650432 0.4935238 0.4956534 0.6666667 0.6666667 0.6666667
OG0006183 1.617965 2.919783 1.019655 0.0009682337 4.170422 3.979971 4.053161 2.496913e-05 0.05574214 2.865291 1.948328 3.31357e-05 NA 0.9999526 NA 0.8404998 NA 0.9999526 43.51462 43.85256 44.9095 0.3014107 0.3208037 0.3179851 0.4268406 0.4258865 0.4228804 0.8428571 0.8357143 0.8214286
OG0006184 10.05751 16.38424 6.097226 1.123836 14.80211 20.51969 10.52397 2.16275 17.0144 9.209563 7.711835 3.725089 NA 0.9971928 NA 0.9971925 NA 0.06336445 40.1959 38.9647 38.71155 0.3323273 0.3810808 0.3802055 0.450611 0.4753008 0.4598313 0.7804878 0.8170732 0.8170732
OG0006185 3.422564 4.739701 1.383559 0.600031 9.403477 17.22714 1.003821 1.844366 0.8377949 1.63995 0.004782622 0.1633921 NA 0.8490333 NA 0.8490333 NA 0.8490333 57.97845 56.02292 55.38567 0.1424098 0.06795684 0.06995592 0.4455421 0.4372011 0.4346776 0.6290323 0.5967742 0.6451613
OG0006186 3.422564 4.739701 1.383559 0.600031 9.403477 17.22714 1.003821 1.844366 0.8377949 1.63995 0.004782622 0.1633921 NA 0.8490333 NA 0.8490333 NA 0.8490333 57.97845 56.02292 55.38567 0.1424098 0.06795684 0.06995592 0.4455421 0.4372011 0.4346776 0.6290323 0.5967742 0.6451613
OG0006187 3.468277 10.28887 2.284028 0.1315249 17.89838 44.53222 4.638892 2.552531 9.839475 20.63525 5.534809 3.495343 NA 0.9847352 NA 0.9847352 NA 0.9847352 47.87623 47.67134 47.65685 0.160902 0.1666057 0.1812255 0.4788682 0.4751341 0.4699801 0.6807512 0.6713615 0.6995305
OG0006188 0.6772423 3.663862 0.6142011 0.03231915 27.18604 17.3396 4.005689 3.473248 1.080312 6.23387 0.9970124 1.199438 NA 0.999803 NA 0.1230142 NA 0.999803 52.80766 52.51495 52.91593 0.09868693 0.09927821 0.09723594 0.4580589 0.4609784 0.4564483 0.7304348 0.7565217 0.7478261
OG0006190 5.17418 7.831918 3.177535 0.2322383 24.39108 11.90622 6.919141 2.156803 8.748808 9.476203 4.490784 1.081511 NA 0.9989255 NA 0.02295777 NA 0.9989262 42.87573 43.92506 46.66595 0.252122 0.2421055 0.1887665 0.4829417 0.4753807 0.463269 0.8631579 0.8842105 0.8315789
OG0006191 20.48292 32.02824 9.921258 8.935563 66.87355 98.61937 41.29488 19.72121 49.47854 31.35907 21.16413 9.464747 NA 0.9999545 NA 0.9999546 NA 0.002239052 56.57608 55.11635 53.22556 0.03439792 0.05800735 0.07826962 0.4998396 0.4817873 0.4884736 0.5740741 0.5740741 0.5740741
OG0006192 13.35727 15.92998 3.184262 4.926424 27.9692 28.29365 4.415734 10.16855 22.73272 9.838228 0.2088276 3.81205 NA 0.9833623 NA 0.9833623 NA 0.008182918 44.0953 44.33044 45.7767 0.1896155 0.1862861 0.1646138 0.4752832 0.4750944 0.4778474 0.1702128 0.1914894 0.1489362
OG0006193 10.88215 14.49934 1.595939 0.6166965 9.630455 5.060771 2.121888 1.131623 9.174755 9.356461 1.337385 0.6931685 NA 0.999958 NA 0.04224122 NA 0.7782096 60.30863 61 49.16251 0.08647108 0.0690932 0.2260444 0.4432763 0.4472131 0.6105487 0.8 0.8285714 0.8285714
OG0006194 2.703399 13.65734 2.79007 0.4409356 29.21028 24.32727 3.766643 3.193281 14.16509 24.33357 8.9416 4.362777 NA 0.9999467 NA 0.3271535 NA 0.9999496 39.9781 36.84216 41.27349 0.3117223 0.3443802 0.3001737 0.4670119 0.5090762 0.4821066 0.8629442 0.893401 0.8680203
OG0006195 4.35797 3.783191 2.727967 0.5347521 55.64087 71.0269 31.22682 9.77083 45.04159 56.46895 29.35589 10.56146 NA 0.5617462 NA 0.9998129 NA 0.999813 39.79975 44.32645 51.53141 0.3536799 0.2805896 0.2201681 0.4653925 0.4691314 0.4140707 0.3333333 1 1
OG0006196 2.885015 3.041923 0.05209342 0.0002070288 23.86575 10.01195 1.83245 0.0002248239 1.029614 8.175805 0.0001345201 0.0005810803 NA 0.9877141 NA 0.005054182 NA 0.9877142 33.39172 31.37544 35.0211 0.4147698 0.4781664 0.3748229 0.4442567 0.4782198 0.4196127 0.8737864 0.8932039 0.8349515
OG0006197 1.439466 2.075644 1.241608 0.8621735 5.51166 3.353923 1.705349 0.9680017 5.881696 8.049489 5.367216 4.171139 NA 1 NA 0.329656 NA 1 58.69798 57.20694 59.50274 0.1055028 0.1161087 0.2162627 0.3730882 0.3940662 0.3981093 0.5172414 0.5862069 0.5517241
OG0006198 15.81383 43.81214 21.62859 5.249775 7.549362 9.099757 11.04309 2.86764 1.31223 1.392878 2.131153 0.3808608 NA 0.9999035 NA 0.9999036 NA 0.8927808 38.89082 30.48832 29.95636 0.3726345 0.5553516 0.559464 0.4788635 0.5017081 0.5230174 0.8181818 0.8701299 0.9090909
OG0006199 3.045082 7.190079 0.9304327 0.8331832 62.80702 41.56722 14.94303 6.859285 2.951928 7.098685 0.92792 0.9924864 NA 0.9999147 NA 0.01744002 NA 0.9999146 42.4266 45.70926 43.46501 0.3152144 0.2223048 0.292815 0.4314601 0.4545802 0.4156476 0.7977528 0.8651685 0.7640449
OG0006200 6.522328 9.380165 8.643716 1.574163 22.05669 26.16746 33.54857 7.023551 29.05848 36.71739 29.18202 7.840957 NA 1 NA 1 NA 1 34.7138 37.07553 33.8071 0.4467253 0.4212021 0.4679247 0.4635008 0.456039 0.4739522 0.952381 0.952381 0.952381
OG0006201 41.17794 55.62848 38.16016 2.816886 0.6164308 2.124246 0.6846257 0.0171003 13.02593 12.71727 6.902485 0.4560847 NA 0.9999636 NA 0.9999636 NA 0.6368104 36.33556 30.51168 30.86204 0.5109299 0.6219373 0.5952733 0.5101164 0.5181068 0.4583106 0.9166667 0.9722222 0.9722222
OG0006202 0.6805007 0.1348645 0.553069 0.03535687 27.90142 27.38073 18.76197 3.994686 125.8176 143.6977 87.92135 27.56109 NA 0.1090447 NA 0.6582344 NA 0.9987247 37.34663 40.09956 46.01644 0.3359987 0.2778057 0.2971797 0.4582349 0.4411591 0.4803285 0.9090909 1 0.8181818
OG0006203 -2.52911e-14 1.603587e-13 -7.530559e-15 9.977979e-15 3.765738 1.028929 0.003250991 0.0008560745 1.012581 2.248628 1.000205 0.002457146 NA 0.9999864 NA 0.1399925 NA 0.9999847 55.74629 56.78516 57.10756 0.1294844 0.06700276 0.06405369 0.4435985 0.4413689 0.4381953 0.4036697 0.4220183 0.4311927
OG0006204 2.889882 6.266542 0.000583165 0.5126219 5.028804 7.004535 0.999556 1.99989 5.022968 11.9987 0.00042409 2.001882 NA 0.9999495 NA 1 NA 0.9999522 53.64797 53.97044 53.61201 0.06480025 0.06349886 0.06622944 0.4738908 0.4745234 0.4744959 0.24 0.2533333 0.2533333
OG0006205 5.057012 2.009262 3.306266 0.9836647 23.47271 14.74273 9.05898 0.4960989 8.122121 5.597389 2.017243 1.996554 NA 0.1218786 NA 0.06553016 NA 0.3452804 50.21806 50.07041 49.76118 0.1485004 0.1505045 0.1514009 0.4687434 0.4683522 0.4676473 0.6971429 0.68 0.6971429
OG0006206 3.42828 5.187612 6.256826 1.061509 29.94659 12.20755 8.698972 4.732536 4.139215 5.017778 1.464108 0.9685997 NA 0.9899245 NA 0.001135574 NA 0.9899243 30.16244 30.19073 34.08356 0.4863608 0.5517944 0.4179684 0.443758 0.5141657 0.441991 0.8942308 0.9326923 0.9326923
OG0006207 6.768261 12.89693 1.658698 0.1189764 59.34535 21.6038 6.097856 6.419439 14.73523 20.99368 3.001409 3.572144 NA 0.9998567 1.09856 6.292305e-06 NA 0.9998186 52.05963 50.19692 51.71673 0.09953569 0.1242243 0.1061029 0.4784532 0.4857099 0.4800663 0.6455224 0.7238806 0.6679104
OG0006208 6.768261 12.89693 1.658698 0.1189764 59.34535 21.6038 6.097856 6.419439 14.73523 20.99368 3.001409 3.572144 NA 0.9998567 1.09856 6.292305e-06 NA 0.9998186 52.05963 50.19692 51.71673 0.09953569 0.1242243 0.1061029 0.4784532 0.4857099 0.4800663 0.6455224 0.7238806 0.6679104
OG0006209 18.69274 54.51641 8.616388 8.360663 135.1443 36.32789 20.55338 7.630752 5.954736 23.57087 3.132326 4.470106 NA 0.9995634 1.620646 0 NA 0.9987565 49.30565 43.85865 47.95339 0.1495143 0.2226385 0.1754684 0.4780254 0.5190916 0.4878868 0.7891738 0.8461538 0.7806268
OG0006210 1.031184 6.020709 3.287043e-05 5.005338e-05 5.044095 11.03362 6.179581e-05 0.9999822 2.006578 5.996103 4.912067e-05 3.552745e-05 NA 0.9998399 NA 0.9998356 NA 0.9998365 55.06816 54.37106 53.68806 0.1049457 0.1123451 0.1177087 0.4223677 0.4269685 0.4245694 0.6 0.60625 0.6125
OG0006211 0.0002576651 1.997404 0.000727697 1.006592 0.002869837 1.643953e-05 2.999233 0.993395 0.002662043 0.9998086 0.000730532 0.006606141 NA 0.9999727 NA 0.9983659 NA 0.999987 55.12761 55.46537 54.4759 0.1503647 0.149964 0.1550148 0.3581756 0.3675173 0.3685747 0.7065217 0.7282609 0.7282609
OG0006213 5.49398 2.298088 1.778846 0.9260529 45.19811 40.68301 41.56358 21.26818 23.95613 35.35879 18.43105 18.97999 125.3128 2.323832e-06 NA 0.6456803 NA 0.9995653 33.27059 43.92945 48.07319 0.4604754 0.281142 0.19416 0.5480709 0.4632604 0.4685114 0.7692308 0.7692308 0.7692308
OG0006215 28.70034 35.77637 13.55343 5.261623 17.84415 32.39567 16.82735 3.554779 12.72097 15.95756 7.025923 2.169713 NA 0.9993423 NA 0.9993419 NA 0.9993345 41.34555 46.21647 47.28889 0.2470805 0.1568635 0.1440328 0.5143295 0.4741574 0.4715055 0.6956522 0.7173913 0.7391304
OG0006216 2.529562 11.87813 1.610341 0.403042 4.058635 5.575806 1.48609 0.3578476 20.45848 25.65015 5.710113 4.920986 NA 0.9844106 NA 0.9844106 NA 0.9844106 56.58123 57.63458 55.32704 0.06612238 0.05456095 0.1312417 0.4617601 0.4666284 0.5322996 0.3333333 0.3444444 0.3555556
OG0006217 0.03200224 2.16652 0.2066451 0.01090609 10.60643 3.121919 7.521628 2.03332 3.509666 5.029916 1.36425 0.02284517 NA 0.9997741 NA 0.02850432 NA 0.9997741 40.68022 36.20513 41.53349 0.4038515 0.4365185 0.3639114 0.4014629 0.438767 0.3849754 0.8225806 0.9193548 0.8387097
OG0006218 0.3253144 6.358495 0.004780523 0.1647605 19.04956 10.81478 0.001388983 3.813455 2.499221 4.153377 0.1187671 0.06104903 NA 0.9971396 NA 0.09378241 NA 0.9971325 43.67971 41.6478 39.3098 0.2583309 0.2912853 0.3205927 0.4494448 0.4628978 0.4679593 0.7791165 0.7951807 0.7831325
OG0006219 0.1097517 4.862443 0.01953271 0.7018193 27.27002 5.997329 15.00401 1.001519 0.1263812 5.853688 0.9963457 0.001603343 NA 0.9997985 1.380732 0.0001717101 NA 0.9997785 35.65933 33.34188 35.43692 0.4364706 0.5109857 0.4321723 0.4407656 0.4711808 0.4445189 0.9 1 0.9333333
OG0006220 17.23426 31.21065 18.01892 4.158159 72.89475 74.01545 98.26063 3.732191 34.44232 39.99628 46.3042 2.438405 NA 1 NA 0.6709859 NA 1 33.93946 33.40706 33.09142 0.4502746 0.4768214 0.4659176 0.5005765 0.5082287 0.504837 0.9094828 0.9137931 0.924569
OG0006221 4.529845 19.48056 2.508649 2.367015 46.90738 19.13825 21.19781 6.147504 13.81926 12.14251 5.100458 1.273216 NA 0.9999251 1.201101 3.867841e-05 NA 0.6237596 52.4112 49.34086 50.77718 0.1257344 0.1480599 0.1409721 0.4599368 0.4639797 0.4726143 0.6666667 0.8333333 0.6666667
OG0006227 1.704316 3.09361 2.851872 0.0001257386 22.96975 5.074297 17.32711 0.999111 11.11985 3.224397 3.034204 0.0001320067 NA 0.9999324 1.220257 0.0008239162 NA 0.01997061 37.03652 35.81516 37.11718 0.3546107 0.390511 0.3614113 0.4766838 0.4948583 0.4879507 0.9237288 0.9745763 0.9322034
OG0006228 1.125619 4.379796 0.0009749206 0.6885917 8.169143 1.055302 0.002332333 1.237103 0.1606029 1.006649 0.01619463 0.03715261 NA 0.9987524 NA 0.006818667 NA 0.9987524 55.57015 55.20949 55.51857 0.07526628 0.07701665 0.0934424 0.4155048 0.4249734 0.3959124 0.4565217 0.4891304 0.4782609
OG0006229 6.921896 7.47542 4.208748 0.01059648 45.13908 22.6178 41.76566 0.06459014 9.039246 15.01793 6.095861 1.177222 NA 0.9999737 NA 0.9999737 NA 0.9999738 39.06066 37.18576 34.96487 0.2710931 0.3176148 0.360564 0.4632729 0.4722496 0.480044 0.8125 0.8125 0.78125
OG0006230 3.545907 13.18295 1.416099 1.050017 49.04699 23.3123 16.88356 2.925582 1.868196 7.690903 0.4383583 0.3278708 NA 0.9871906 NA 0.003320583 NA 0.9871905 52.00294 51.03354 40.65168 0.1237956 0.1538492 0.3227116 0.4784486 0.4784688 0.5451629 0.877551 0.9183673 0.877551
OG0006231 1.721667 3.239003 1.124738 0.3642714 28.47977 11.54754 19.93761 3.34858 1.850736 8.96921 3.917969 1.176147 NA 0.999634 NA 0.002912114 NA 0.9996342 35.82849 43.3553 43.98234 0.4748189 0.2270516 0.2363196 0.5104548 0.4609956 0.4585029 0.8899083 0.9357798 0.8899083
OG0006233 0.05875931 2.000825 4.028154e-09 0.002365301 3.04893 6.990996 1.984913e-08 0.9976165 0.01941886 2.961485 1.691176e-11 0.002406065 NA 1 NA 1 NA 1 52.37494 50.45567 49.8581 0.1813598 0.1947359 0.1943626 0.2985681 0.3295946 0.3016927 0.4857143 0.5142857 0.4571429
OG0006234 2.257927 7.709246 0.004391128 1.004004 13.32975 18.87066 1.007546 4.005302 12.98204 18.36729 4.051414 8.107744 NA 0.9937671 NA 0.9937671 NA 0.9937671 54.46955 54.70389 53.11181 0.08281743 0.08019009 0.09682545 0.4642654 0.4654948 0.4739985 0.5029762 0.5089286 0.5059524
OG0006235 7.29659 5.052673 0.4349997 1.858296 0.7431109 0.7351775 0.03940639 0.9186438 10.75503 17.63426 3.086613 7.184241 NA 0.1181383 NA 0.9673178 NA 0.998493 61 56.64967 53.32766 0.09589127 0.07781833 0.1535996 0.4748755 0.4166623 0.4570281 0.2592593 0.2592593 0.2222222
OG0006237 4.760516 9.011394 2.541833 1.797698 0.9364959 5.071093 0.006162701 0.999705 0.946613 2.081929 0.003010137 0.02601531 NA 0.9997239 NA 0.9997243 NA 0.9997235 39.68725 44.56355 42.2364 0.4158921 0.2924837 0.2982704 0.3431709 0.3715213 0.3645606 0.5 0 0
OG0006238 2.226764 10.51439 0.2065279 2.307449 31.94565 12.2652 4.821385 7.3867 4.032893 8.834027 0.3237128 0.5224114 NA 0.9993997 NA 0.004790211 NA 0.9993994 56.35531 57.42473 56.89639 0.06101409 0.05618007 0.07819266 0.4600387 0.4527776 0.4383723 0.5955056 0.6516854 0.6235955
OG0006239 2.135272 5.356827 0.9575438 0.445643 8.917223 8.983249 1.183677 2.836828 28.29909 51.42448 10.39329 11.5198 NA 0.9997118 NA 0.9996973 NA 0.9997118 40.10955 43.95174 52.69498 0.2758039 0.2356574 0.1393175 0.5135467 0.4757652 0.4478975 0.7211538 0.7211538 0.7115385
OG0006240 6.757629 34.19865 4.002319 0.8163275 137.6271 59.79304 29.93848 10.07883 6.216771 27.1566 3.289112 0.5772297 NA 0.9926016 0.999515 5.189479e-10 NA 0.9926019 39.18187 38.35897 39.23994 0.2895594 0.2898366 0.2797158 0.4816884 0.4907552 0.4826236 0.7284768 0.8410596 0.7417219
OG0006241 0.1736174 0.3808182 0.2886395 0.7531092 9.493248 15.59806 11.68087 2.103605 4.97969 7.198577 4.198562 0.03385437 NA 0.999914 NA 0.9999232 NA 0.9999054 39.32047 40.6121 39.61784 0.3061378 0.28855 0.3044518 0.4891544 0.5021514 0.5058495 0.8502415 0.8599034 0.8647343
OG0006242 0.4069629 0.8023024 0.0185468 0.01935086 3.014753 2.056177 2.036693 0.01348118 0.9798279 0.02067155 0.998432 1.001421 NA 0.9999728 NA 0.6206786 NA 0.3796272 31.73826 31.56566 31.80213 0.5817944 0.6150165 0.6136537 0.2153428 0.2498157 0.2341116 1 1 1
OG0006243 24.77451 29.06987 10.79963 1.645777 119.0552 72.48016 57.99697 10.14597 18.3754 17.12025 15.34367 2.235524 NA 0.8692943 0.9381545 1.281042e-08 NA 0.198806 37.75057 36.15044 36.83727 0.3469262 0.3727327 0.3710099 0.5486125 0.5761597 0.5552875 0.9083969 0.8969466 0.9007634
OG0006244 2.901328 11.2271 0.6762332 0.6719921 35.33323 13.66047 3.43912 2.41167 4.710124 9.937162 2.066613 1.787741 NA 0.9997038 1.14383 0.0006915491 NA 0.9997036 55.9146 55.70762 51.58354 0.0620085 0.06621762 0.1316893 0.4717438 0.4721116 0.4828022 0.6666667 0.7407407 0.6296296
OG0006245 2.369799 1.081816 0.9418185 0.7917116 19.12559 11.11492 1.704413 3.127843 2.300778 3.551246 0.06300116 0.2290698 NA 0.3183173 NA 0.05610074 NA 0.9999924 55.13267 58.44018 54.7987 0.08240731 0.06671514 0.07850787 0.4398578 0.4475698 0.4405383 0.6 0.6 0.6153846
OG0006246 1.311622 2.296033 1.205235 0.0257113 12.40739 11.00372 7.351223 0.169898 1.178746 2.19113 0.1984651 0.02089821 NA 0.9999675 NA 0.7597936 NA 0.9999675 34.7525 37.52273 35.18912 0.4543275 0.4009771 0.4630291 0.4173212 0.450467 0.4114902 0.835443 0.8607595 0.835443
OG0006248 0.03017301 0.3166027 0.0240104 0.0259311 33.11167 18.93172 4.05946 1.025931 1.611704 21.46601 0.02635545 0.7051299 NA 0.9971025 NA 0.03231383 NA 0.9971023 53.64669 52.24099 53.59809 0.1169763 0.1272041 0.1126677 0.4649326 0.4678048 0.4646741 0.7534247 0.7671233 0.7534247
OG0006249 35.76039 46.92222 11.94382 17.11437 78.80749 20.11678 11.20467 10.5551 11.44449 15.79325 3.107126 4.578617 NA 0.9996711 2.79467 1.665335e-15 NA 0.9996706 55.37682 52.00746 56.22359 0.07962835 0.09879434 0.05743942 0.4641822 0.4863353 0.4790283 0 0 0
OG0006250 3.504622e-13 -5.047758e-13 -1.039321e-12 5.91764e-13 106.8946 63.63582 36.76988 11.12499 18.28071 35.74208 7.920366 4.177348 NA 0.999751 0.7253113 6.456419e-05 NA 0.9997511 50.33646 48.42904 47.2665 0.1143268 0.1350745 0.1539507 0.4886404 0.493214 0.4880555 0.7792208 0.8701299 0.7922078
OG0006251 1.070767 0.2153705 3.057657 0.1572231 3.250388 7.412082 4.425163 2.936681 3.948216 1.095093 1.177735 0.06710989 NA 0.4651581 NA 0.9998756 NA 0.1016212 29.12404 29.23587 29.30716 0.5940478 0.566262 0.6397516 0.3171754 0.3383469 0.3456036 0.9375 1 0.875
OG0006253 0.3409293 7.900992 0.1148685 0.01020229 17.46217 5.048081 3.020841 1.01165 0.06269135 4.669101 0.007582774 0.002215936 NA 0.9998211 NA 0.003171023 NA 0.9998151 45.45184 43.94301 44.90715 0.2466219 0.2813405 0.250036 0.4459221 0.47127 0.4441161 0.6666667 0.7241379 0.6954023
OG0006254 21.26587 24.17963 4.607283 8.078469 19.25502 14.47772 1.378715 3.425699 26.35029 26.89733 3.124776 10.27949 NA 0.9999495 NA 0.3288151 NA 1 61 59.98271 59.13503 0.06299394 0.03405744 0.05416004 0.4481853 0.4577994 0.4502315 0 1 1
OG0006255 13.39369 9.277451 1.981224 3.488691 9.611464 6.943417 1.38921 1.608137 318.2663 349.8604 54.39144 148.2006 NA 0.2285842 NA 0.3228775 NA 0.9892843 52.34487 50.75509 49.61058 0.08905691 0.1056259 0.2400749 0.4777138 0.4786322 0.4433564 0.1891892 0.1891892 0.1891892
OG0006257 1.393294 16.2084 1.02591 0.4524497 29.77442 20.6294 6.076716 5.446844 3.043241 9.859179 3.017633 2.018261 NA 0.999813 NA 0.1372249 NA 0.9998131 56.40052 55.91723 56.0924 0.05167399 0.05726345 0.05531845 0.4730667 0.4781391 0.4746582 0.6693548 0.6975806 0.6895161
OG0006258 12.54023 22.66392 5.716357 0.3946013 71.51893 35.74437 23.02834 8.716886 25.98626 43.10041 14.21318 4.338478 NA 0.999477 0.9716101 4.887233e-06 NA 0.999477 42.23816 41.24106 45.15005 0.2336821 0.2592041 0.1922535 0.5066311 0.5239508 0.4836289 0.7514451 0.7919075 0.7283237
OG0006259 4.315712 6.205327 0.4554259 0.8425818 26.18914 11.56941 4.963745 3.865053 23.96303 32.97582 8.077124 6.838021 NA 0.9905266 1.721044 0.0005553347 NA 0.9905265 44.72747 51.66999 49.2384 0.2532385 0.1317776 0.211954 0.4878078 0.4673151 0.4343954 0.8115942 0.8695652 0.8115942
OG0006260 0.1171607 3.182003 0.9836305 0.02981804 36.13627 7.163603 10.41146 3.038111 3.798388 3.912013 2.152981 1.007281 NA 0.999797 1.613091 1.160865e-06 NA 0.9239004 43.87958 39.22747 43.11234 0.2709028 0.3230178 0.2828959 0.4542845 0.4968525 0.4684024 0.7927928 0.8513514 0.8108108
OG0006261 7.837052 9.695847 2.594367 3.149154 19.87228 16.46147 2.538492 3.185827 4.936688 4.477851 0.2424397 3.410578 NA 1 NA 0.4020687 NA 1 51.17217 50.50182 51.61926 0.1744703 0.1458589 0.1494106 0.4912489 0.4682239 0.4535938 0.7685185 0.7962963 0.75
OG0006262 17.17403 17.93397 5.643079 2.710571 77.39192 53.44059 39.93406 16.02686 19.66609 19.37557 5.869095 5.894416 NA 0.9715853 NA 0.01043557 NA 0.8882641 51.02103 48.95962 51.4127 0.1398622 0.1440162 0.1260613 0.4467272 0.4745004 0.4544012 0.6391753 0.6494845 0.6185567
OG0006263 5.226228 3.292814 0.6271005 1.813882 13.76975 13.87154 2.533356 4.318985 56.094 88.2737 38.32199 19.34647 NA 0.1081626 NA 0.9389828 NA 0.9995332 46.22164 46.35167 50.14632 0.2526029 0.2367382 0.2199867 0.4336618 0.4478038 0.4323905 0.66 0.64 0.66
OG0006264 3.906462 3.059035 2.433832 1.213566 8.074207 5.284838 3.909463 0.2472849 3.19321 8.203646 3.20316 0.2207268 NA 0.476799 NA 0.2114791 NA 0.9976448 30.81775 32.45542 32.98548 0.6253737 0.4681643 0.5397756 0.4694061 0.4724721 0.4444548 0.959596 0.969697 0.969697
OG0006265 1.474446 10.80331 0.3936463 0.2153558 23.68827 12.02454 8.033232 3.011682 2.105696 7.435978 1.080884 2.030939 NA 0.9999134 NA 0.03685656 NA 0.9997991 46.92276 45.82362 47.59167 0.1718692 0.1927462 0.1686144 0.446074 0.4482458 0.4402694 0.7671233 0.7899543 0.7716895
OG0006266 7.485064 22.2348 6.503699 2.605251 19.74231 5.588179 4.713871 1.316155 194.5503 196.5355 143.7338 30.50623 NA 0.9998944 10.05608 8.88245e-12 NA 0.1122584 46.5714 41.12295 44.90977 0.2370342 0.3482718 0.278012 0.4701365 0.623349 0.5063729 0.76 0.96 0.76
OG0006267 2.075334 6.070561 0.7503814 0.245919 29.62983 14.74897 7.984407 2.354255 3.672991 9.741334 4.73851 0.8085884 NA 0.9998054 NA 0.01037372 NA 0.9998077 36.67351 34.74612 34.91324 0.4272584 0.4393669 0.4229691 0.4703383 0.4818206 0.4733755 0.8292683 0.8455285 0.8455285
OG0006268 1.756048e-14 -1.091772e-14 -1.537998e-14 -2.714103e-14 6.447373 4.412924 4.103565 0.06527823 1.858479 1.592922 0.2760581 0.01433951 NA 1 NA 1 NA 1 38.0118 38.869 42.62256 0.4178554 0.4017873 0.3960132 0.3855097 0.394056 0.3536238 0.8135593 0.8305085 0.7966102
OG0006269 3.898116 24.02197 0.01279019 0.9073412 69.37327 22.15693 9.515627 4.006927 3.901725 28.62735 3.013754 1.002536 NA 0.9962482 1.157975 2.566023e-07 NA 0.9962482 51.95855 49.53719 52.25204 0.1115105 0.1368887 0.108311 0.4796746 0.4822744 0.4802302 0.6666667 0.6666667 0.6547619
OG0006270 0.2225113 7.299473 0.0009195397 1.00125 9.669764 2.767796 0.0112274 0.0001761305 0.4369261 3.38108 0.1359334 0.06367093 NA 0.9995635 NA 0.01581305 NA 0.9995635 52.45356 50.35382 52.45797 0.1126824 0.1379061 0.112904 0.4347982 0.4511714 0.4197728 0.6586826 0.6766467 0.6526946
OG0006271 0.229069 3.551723 0.1992084 0.02928235 37.50197 22.06776 21.07067 6.212878 8.660592 18.24772 0.4009506 3.741689 NA 0.9995911 NA 0.0284751 NA 0.9995911 57.97404 58.44553 58.24148 0.03207848 0.02777884 0.03063864 0.4699365 0.4765939 0.4689924 0.5925926 0.6296296 0.6296296
OG0006272 7.811586 14.24679 2.441218 2.251923 94.97514 87.74757 55.46001 37.56855 22.17314 23.45363 16.53242 12.56927 NA 0.9556879 NA 0.2425494 NA 0.9556861 35.10508 36.95154 37.53736 0.3160069 0.3266836 0.3053694 0.4885978 0.5117144 0.4931302 0.6932515 0.7055215 0.690184
OG0006273 6.417728 11.2227 0.9862444 1.820021 43.45042 26.14133 8.957976 6.31738 3.818294 7.118181 0.6240278 1.384111 NA 0.9993821 NA 0.008087913 NA 0.9993809 50.34317 51.46775 47.77815 0.2837093 0.1207642 0.2879997 0.441664 0.4772075 0.4492445 0.7457627 0.8389831 0.7372881
OG0006274 2.573754 10.14903 0.3900329 0.2588079 30.63696 14.89062 4.178086 1.012261 3.426381 14.72605 1.567585 0.01367944 NA 1 NA 0.005561301 NA 1 37.55789 44.63094 47.47196 0.3698219 0.2137724 0.1669295 0.5897684 0.4834771 0.4690741 0.8539326 0.8820225 0.8426966
OG0006275 45.58658 33.25904 28.93581 5.462844 42.85334 53.73656 29.84601 6.685981 4.536698 12.27405 4.039229 1.091555 NA 0.02528403 NA 0.9767231 NA 0.9767231 50.4771 54.65796 53.96421 0.1140986 0.07900079 0.08127023 0.4879229 0.4710959 0.4712891 1 0.8571429 1
