BAT_transcript BAT_logFC BAT_padj BRO_transcript BRO_logFC BRO_padj BGM_transcript BGM_logFC BGM_padj OG
TRINITY_DN3887_c0_g1 0.371911924900286 0.363228177901839 TRINITY_DN3178_c1_g1 0.159465794611614 0.349169001069678 TRINITY_DN221_c5_g1 -0.000988553786819906 0.997822683090438 OG0005890
TRINITY_DN4913_c0_g1 -3.80992547901815 7.60299813856505e-42 TRINITY_DN16572_c0_g1 -3.12550943929352 8.52976873469492e-44 TRINITY_DN2335_c0_g1 -4.43081186917116 1.03215142661611e-51 OG0005893
TRINITY_DN806_c3_g1 -2.47154157193678 4.33200245258932e-33 TRINITY_DN4825_c0_g1 -2.63916511085063 2.43292101223408e-47 TRINITY_DN8994_c1_g1 -2.4308135686829 7.2973386278904e-49 OG0005896
TRINITY_DN1472_c0_g1 -0.551903047681765 0.00321989779171482 TRINITY_DN2481_c1_g1 -0.248963604131351 0.0914245445883552 TRINITY_DN2227_c0_g1 -0.137097774999772 0.484549659161227 OG0005897
TRINITY_DN1746_c1_g1 -3.3676956453716 3.88228154366383e-11 TRINITY_DN71076_c0_g4 -2.34493653377896 1.65856171569559e-12 TRINITY_DN43274_c0_g1 -2.6538433171882 1.42910545667765e-13 OG0005898
TRINITY_DN1858_c0_g1 0.758907474489287 0.000456184037969275 TRINITY_DN6708_c0_g2 1.17893944177179 5.57499235122518e-36 TRINITY_DN2561_c3_g1 0.926234773899006 4.6846938425307e-09 OG0005899
TRINITY_DN2511_c0_g1 0.0786879914537456 0.711927946538267 TRINITY_DN33722_c0_g1 -0.0627441676342412 0.685707104604856 TRINITY_DN3265_c1_g1 0.442251046777964 0.00909471347526025 OG0005901
TRINITY_DN2245_c0_g2 0.299531334404358 0.140521549596988 TRINITY_DN2789_c0_g3 0.651279635449662 1.71854349282472e-08 TRINITY_DN5707_c1_g1 0.351488130400828 0.0602873256552334 OG0005902
TRINITY_DN2431_c0_g1 -0.0249268224370136 0.93483921437573 TRINITY_DN80092_c0_g1 0.247798010053265 0.0167832363065925 TRINITY_DN11382_c2_g2 0.0628889292556007 0.824114987152959 OG0005903
TRINITY_DN33422_c2_g2 1.13571983505866 0.00633486382132115 TRINITY_DN4367_c0_g1 0.898866487243581 0.271162217591122 TRINITY_DN5329_c0_g1 0.984093892224916 0.186126237944232 OG0005904
TRINITY_DN646_c0_g2 -6.71338669205272 7.65231021779529e-61 TRINITY_DN11972_c0_g1 -5.43500437280795 5.78415747610184e-72 TRINITY_DN189_c0_g2 -5.81122782148644 3.39340663060153e-55 OG0005905
TRINITY_DN70346_c0_g1 -0.499815144332445 0.0548962374495284 TRINITY_DN404_c0_g1 0.239160589868133 0.241172308693546 TRINITY_DN212_c0_g1 -0.387114276454062 0.407249196676241 OG0005906
TRINITY_DN767_c0_g3 1.45186278109428 2.42296896885524e-06 TRINITY_DN37159_c1_g1 1.91708183937436 3.47827481019381e-16 TRINITY_DN200_c1_g3 0.919293665400116 0.0126596084900918 OG0005907
TRINITY_DN875_c0_g2 0.197034847134873 0.624484561724612 TRINITY_DN6013_c0_g1 0.897017899469059 5.00472364844518e-06 TRINITY_DN355_c1_g1 0.139889001999245 0.62459686117036 OG0005908
TRINITY_DN966_c1_g1 0.468369397046277 0.0772571936573024 TRINITY_DN372_c0_g1 0.729031677120384 0.00174764332770386 TRINITY_DN213_c0_g1 0.844903602252864 5.80885831860298e-05 OG0005909
TRINITY_DN10601_c0_g1 -1.55300776556699 1.00425427136312e-13 TRINITY_DN9391_c0_g1 -0.937998093192266 6.49245909675518e-08 TRINITY_DN2687_c0_g1 -2.57015056292256 2.99770533557681e-53 OG0005910
TRINITY_DN14058_c1_g1 0.754383484427684 2.10424346303297e-06 TRINITY_DN6133_c0_g1 0.983149920080584 1.33309202063812e-08 TRINITY_DN11599_c1_g1 0.765074983381744 0.00244181860556904 OG0005911
TRINITY_DN198_c0_g3 -0.141615988270248 0.728549148174488 TRINITY_DN1569_c0_g1 0.778625048468532 3.0792787636599e-06 TRINITY_DN388_c0_g1 -0.0339099436166929 0.936852577381126 OG0005912
TRINITY_DN7591_c0_g1 0.29991076990149 0.229152887166369 TRINITY_DN9327_c0_g1 0.772652456790916 1.98161504085676e-12 TRINITY_DN259_c1_g1 0.293947710961621 0.057535187596197 OG0005916
TRINITY_DN9030_c0_g1 0.660551191650574 0.00121110885758521 TRINITY_DN40653_c0_g1 0.703953777041775 9.84709033977353e-10 TRINITY_DN20203_c0_g1 0.376947436550184 0.0248201976150326 OG0005917
TRINITY_DN1003_c0_g1 -0.418055831724952 0.225387975733658 TRINITY_DN1187_c0_g1 -0.153367383143877 0.516878101293015 TRINITY_DN7292_c0_g1 -0.824326683698007 0.00057879305877475 OG0005918
TRINITY_DN173_c0_g1 0.210114873037955 0.330724302095905 TRINITY_DN19652_c1_g1 0.353264527706666 0.035169451032222 TRINITY_DN9054_c0_g1 0.678744657047683 1.60248328602441e-06 OG0005919
TRINITY_DN2913_c0_g1 0.402719967371277 0.112386160792282 TRINITY_DN907_c1_g2 1.13319786694501 5.19872546998155e-21 TRINITY_DN6129_c1_g1 0.994132287217591 2.90636299992365e-07 OG0005921
TRINITY_DN425_c1_g2 -0.0332001137541426 0.905315343832365 TRINITY_DN3118_c0_g2 0.329205359059378 0.402341478721705 TRINITY_DN3713_c0_g2 -0.0331338753324786 0.909669752538969 OG0005923
TRINITY_DN4847_c0_g2 0.319828964759815 0.382908810295141 TRINITY_DN26458_c0_g1 0.284293215392604 0.0398910231329942 TRINITY_DN1605_c0_g2 0.141485851757681 0.748395280869738 OG0005924
TRINITY_DN5108_c0_g1 -0.0650444761194819 0.892310600565737 TRINITY_DN8605_c0_g1 -0.517407900643391 0.0281259434471408 TRINITY_DN6692_c0_g1 -0.327831679656557 0.146546633984083 OG0005925
TRINITY_DN510_c0_g2 0.43326063698826 0.0490937692464667 TRINITY_DN1673_c1_g1 0.767950540965518 8.8483040144101e-14 TRINITY_DN173_c0_g1 0.89637317069607 4.63858761955145e-08 OG0005926
TRINITY_DN68146_c0_g1 -0.656700196939647 0.0789014853486982 TRINITY_DN4960_c0_g1 0.0481147085878381 0.834430324949551 TRINITY_DN373_c1_g1 0.38877867065267 0.56080315241566 OG0005927
TRINITY_DN12328_c0_g1 0.422116557836547 0.0204226752420871 TRINITY_DN1260_c1_g1 0.877017422138724 1.12098184112525e-06 TRINITY_DN3838_c1_g1 0.517755332165452 0.00315020596857598 OG0005928
TRINITY_DN12981_c0_g1 -1.06756657094373 6.32270418960527e-10 TRINITY_DN7438_c0_g1 -0.613513899299431 0.000481125833780315 TRINITY_DN2336_c0_g1 -2.02109451021176 4.81675198201654e-09 OG0005929
TRINITY_DN14684_c0_g1 -0.489556947292563 0.0389755724567443 TRINITY_DN7471_c0_g2 -0.312086483195291 0.0186741591399862 TRINITY_DN5497_c1_g3 -0.358322835843561 0.0188478470863265 OG0005930
TRINITY_DN2003_c0_g1 0.0218818332028259 0.93988478150295 TRINITY_DN1311_c0_g1 0.54838174826422 8.77043633811954e-09 TRINITY_DN1106_c0_g1 0.515838532070444 0.0141043686627007 OG0005931
TRINITY_DN2287_c1_g1 0.727775910864976 0.00054555932352807 TRINITY_DN477_c0_g3 0.597953401081288 0.011475032754317 TRINITY_DN1074_c0_g2 1.18803053026539 9.36895954102582e-15 OG0005932
TRINITY_DN3052_c0_g1 -0.431149288810616 0.19905395397265 TRINITY_DN8152_c1_g1 -0.255382045363073 0.228642951119398 TRINITY_DN2398_c0_g2 -0.146087824994551 0.618725998018973 OG0005934
TRINITY_DN420_c0_g1 0.223545028778001 0.636347729329772 TRINITY_DN47147_c0_g2 -0.683395787412888 0.157403911569116 TRINITY_DN1100_c1_g1 0.41934178646068 0.185655252253013 OG0005935
TRINITY_DN1085_c5_g1 0.409354051943361 0.291679855273173 TRINITY_DN1698_c6_g1 0.76901836822997 0.00067122533584297 TRINITY_DN1175_c1_g1 0.341964474748072 0.485883427746816 OG0005936
TRINITY_DN11309_c1_g1 0.282107997036524 0.110134954063088 TRINITY_DN10269_c0_g2 0.171446270265848 0.348548803340954 TRINITY_DN524_c1_g1 0.244084069864551 0.15635481526208 OG0005937
TRINITY_DN2413_c0_g1 -0.135465850742632 0.776397766822013 TRINITY_DN3463_c0_g1 -0.486499129632976 0.0451337289886078 TRINITY_DN3398_c2_g1 1.04856584850784 0.0003295234807458 OG0005938
TRINITY_DN2674_c0_g2 -0.497316573636774 0.193720176265602 TRINITY_DN35846_c0_g1 0.78223403607488 0.00108767161887633 TRINITY_DN1929_c0_g2 0.227467242303053 0.679140183332527 OG0005939
TRINITY_DN3719_c0_g1 0.610991229972282 4.37600849537689e-05 TRINITY_DN1329_c0_g3 0.689055464267249 3.75417215582516e-11 TRINITY_DN1316_c2_g1 0.71823289558487 1.46599695110024e-08 OG0005941
TRINITY_DN50_c3_g2 -2.31456315959278 5.41064417970199e-27 TRINITY_DN25951_c0_g1 -2.74113611042308 3.0473148210795e-54 TRINITY_DN297_c0_g1 -2.98181897781639 6.28044031663129e-67 OG0005942
TRINITY_DN567_c0_g1 -0.37594465820859 0.11333761214705 TRINITY_DN68076_c1_g1 0.153686948440715 0.461952530489478 TRINITY_DN9993_c0_g1 0.255715292309548 0.251223222264999 OG0005943
TRINITY_DN588_c0_g2 -7.20444456384365 3.46388723156943e-23 TRINITY_DN11475_c0_g1 -4.80016348092804 4.0556295773965e-53 TRINITY_DN75419_c0_g2 -5.69079633258542 2.93780076269055e-43 OG0005944
TRINITY_DN12480_c0_g1 0.187715092307428 0.532926370279064 TRINITY_DN44758_c0_g1 0.318094755464341 0.0361546666213388 TRINITY_DN24962_c0_g1 -0.17294101784378 0.4705783923398 OG0005945
TRINITY_DN2442_c1_g1 0.0465645672182524 0.924437335775974 TRINITY_DN4642_c0_g1 0.536621245356673 0.0234565561572821 TRINITY_DN2236_c0_g1 0.0248061933998053 0.96421509805015 OG0005946
TRINITY_DN2531_c0_g1 0.355594544794573 0.295586257536369 TRINITY_DN23503_c0_g1 0.790620167019154 0.0105794704440502 TRINITY_DN84822_c0_g2 -0.0184160157025133 0.971114028480667 OG0005947
TRINITY_DN583_c0_g2 0.477150763681364 0.0928847896797495 TRINITY_DN3711_c0_g1 0.521682542649347 0.00139211295014529 TRINITY_DN2300_c0_g1 0.455369864556172 0.0341362660182064 OG0005949
TRINITY_DN6160_c0_g1 0.248320039519926 0.357913113818493 TRINITY_DN1765_c1_g1 0.674264337253567 0.00135615427812126 TRINITY_DN1141_c1_g1 -0.312632158187706 0.11104273533759 OG0005950
TRINITY_DN7309_c0_g1 0.467238571933949 0.244420014862769 TRINITY_DN10359_c1_g1 0.54618249175005 0.00744162796514256 TRINITY_DN1230_c67_g1 0.410388677675596 0.15813008277449 OG0005951
TRINITY_DN15998_c0_g1 0.151401925624246 0.614240047952713 TRINITY_DN1966_c0_g1 0.687522873447996 1.9056977822198e-09 TRINITY_DN4237_c0_g1 0.06133518684549 0.862766104734798 OG0005952
TRINITY_DN1766_c0_g2 1.45982150767396 3.60419723796283e-15 TRINITY_DN3344_c0_g2 0.357420618219067 0.000113258258286735 TRINITY_DN2660_c0_g1 1.59910764599793 3.03790726508853e-34 OG0005953
TRINITY_DN1997_c0_g1 -0.0519264301147863 0.817161873320684 TRINITY_DN169_c0_g1 -0.424596134959011 0.00298421845595561 TRINITY_DN5200_c0_g1 -0.253247956119111 0.186000931565982 OG0005954
TRINITY_DN22490_c0_g2 0.0399623814623465 0.905315343832365 TRINITY_DN6693_c0_g1 0.512670091013354 5.21355601726001e-06 TRINITY_DN3657_c15_g1 -0.0452938307626313 0.922087400371865 OG0005955
TRINITY_DN40945_c0_g1 0.493355898595717 0.116075381248572 TRINITY_DN101698_c0_g1 0.556177081621914 0.00152675277104184 TRINITY_DN1258_c0_g1 0.509145266877322 0.00574753666807591 OG0005957
TRINITY_DN5295_c2_g1 -0.19185592016423 0.403356939117643 TRINITY_DN2335_c0_g2 0.430913344272569 0.0114559955517845 TRINITY_DN788_c1_g1 0.273577241651896 0.0816993998208104 OG0005958
TRINITY_DN5680_c0_g1 0.224510859052808 0.525619202337366 TRINITY_DN22003_c2_g1 -0.599481710261155 0.00100990368134681 TRINITY_DN1051_c0_g2 0.0517166623301239 0.903978474144795 OG0005959
TRINITY_DN6441_c1_g1 -0.0249445824493347 0.961029075934502 TRINITY_DN6009_c0_g3 1.07548756093017 9.50937148451592e-11 TRINITY_DN131385_c0_g1 0.825636456817195 0.00570777439358003 OG0005960
TRINITY_DN9861_c1_g1 0.203629817429221 0.344486410574501 TRINITY_DN6670_c0_g2 0.212045773028549 0.168837251176394 TRINITY_DN803_c5_g1 -0.00386080056632476 0.988598362891957 OG0005961
TRINITY_DN12132_c0_g2 0.511986618857138 0.00932947056657847 TRINITY_DN6891_c0_g1 0.600703859696878 0.0488276452892102 TRINITY_DN7040_c0_g3 0.205072482826313 0.311439827101426 OG0005962
TRINITY_DN145372_c0_g1 -6.65612212862842 4.25565577286223e-46 TRINITY_DN80665_c0_g1 -6.21683716229348 1.1019190282676e-51 TRINITY_DN104984_c0_g2 -5.60048727659815 1.18203467746945e-41 OG0005963
TRINITY_DN32338_c0_g2 -1.14274438587914 0.0297088944569648 TRINITY_DN270854_c0_g1 -3.24552512264266 3.81082642841719e-28 TRINITY_DN5628_c0_g2 -0.48648659920475 0.0632008810882101 OG0005964
TRINITY_DN47092_c0_g1 -0.0337012893459864 0.937157197022517 TRINITY_DN4983_c0_g1 1.04737484405574 5.37826768397063e-19 TRINITY_DN35854_c0_g2 1.02063213019603 5.827637234918e-10 OG0005967
TRINITY_DN5390_c0_g1 0.161943575273736 0.573304588807644 TRINITY_DN3975_c0_g1 -0.211453949201613 0.142867634442627 TRINITY_DN11088_c0_g1 0.0971596607202775 0.748731397418932 OG0005968
TRINITY_DN7463_c0_g2 -1.13612261783981 0.000485734396897683 TRINITY_DN632_c2_g1 -0.809271165704005 0.00298957422196622 TRINITY_DN9996_c0_g1 -0.618313013327265 0.125960354610096 OG0005969
TRINITY_DN96_c2_g1 0.178292720275508 0.290317363215389 TRINITY_DN502_c0_g1 0.445443554031094 2.71698578456307e-06 TRINITY_DN17369_c0_g1 0.20497516011375 0.0992216526716995 OG0005970
TRINITY_DN1147_c0_g2 0.425566231276301 0.0510645428327768 TRINITY_DN845_c2_g1 0.312855760097727 0.0260434465910531 TRINITY_DN1916_c5_g1 0.616029032719576 0.000246286782303132 OG0005971
TRINITY_DN12017_c0_g1 -4.87293809244202 2.10876682460484e-118 TRINITY_DN3879_c0_g2 -4.16786328369706 1.94828073469713e-57 TRINITY_DN6460_c0_g1 -4.91275326311942 1.24868157305096e-97 OG0005972
TRINITY_DN425_c1_g1 1.78910500448287 5.20441755499368e-05 TRINITY_DN59943_c0_g1 2.87679274967452 3.07189779896941e-12 TRINITY_DN662_c1_g1 1.61217788871575 2.43556561081595e-08 OG0005974
TRINITY_DN1026_c0_g1 -1.31948797148422 1.24801163887588e-05 TRINITY_DN236_c0_g2 -0.446854787813624 0.144114679591163 TRINITY_DN2526_c0_g2 -1.01046160223282 0.000483920582884307 OG0005976
TRINITY_DN10881_c0_g1 0.393060524078834 0.109167613690838 TRINITY_DN11685_c1_g1 0.30541618877244 0.0207733199928332 TRINITY_DN19871_c0_g3 0.449955842753731 0.00743650354847504 OG0005977
TRINITY_DN1772_c0_g1 0.46185060004267 0.199684655139809 TRINITY_DN587_c1_g1 -0.0197940764248752 0.942447906161217 TRINITY_DN246_c0_g1 0.221458487622618 0.364625111910519 OG0005978
TRINITY_DN1852_c1_g1 -1.87192054862187 5.31825807712168e-07 TRINITY_DN570_c0_g1 -0.632802946207654 0.0163109446756436 TRINITY_DN3213_c1_g1 -1.35376413242432 4.31584861210975e-05 OG0005979
TRINITY_DN1890_c0_g2 0.118591320126332 0.556906016300762 TRINITY_DN563_c1_g2 -0.0600732116597848 0.683716257997743 TRINITY_DN3253_c1_g1 -0.0836699924732114 0.700988652014839 OG0005980
TRINITY_DN366_c0_g1 -1.34727859487036 4.14236869341441e-09 TRINITY_DN394_c0_g3 -0.53832762013872 0.000598127718075508 TRINITY_DN56338_c0_g2 -1.36682211202212 5.35131965066403e-16 OG0005981
TRINITY_DN665_c0_g1 -3.09510388660694 4.04536249379611e-59 TRINITY_DN634_c0_g4 -2.27488667887281 2.47409098252415e-53 TRINITY_DN1221_c0_g1 -2.27928006802717 1.22295139842609e-41 OG0005982
TRINITY_DN7388_c0_g1 0.0522611963332811 0.871664791278521 TRINITY_DN1588_c1_g1 -0.0162255868945321 0.944214343452244 TRINITY_DN7986_c0_g1 -0.261982838722758 0.348372005543948 OG0005983
TRINITY_DN13303_c0_g3 -0.358702838697181 0.297774802669876 TRINITY_DN57770_c0_g1 0.383117780079838 0.126804032155832 TRINITY_DN4059_c1_g2 0.0203043574747168 0.959159599369821 OG0005984
TRINITY_DN136_c2_g3 -0.587874622223825 0.000309679512955707 TRINITY_DN336_c0_g3 -0.66737446288251 1.48541673179454e-06 TRINITY_DN1947_c0_g1 0.199022620549715 0.501340073769821 OG0005985
TRINITY_DN1382_c0_g1 0.702152037052055 5.0219491699897e-05 TRINITY_DN247_c0_g1 0.673656002014212 4.11391490608828e-12 TRINITY_DN1920_c0_g1 0.482125937138596 0.00142739463261391 OG0005986
TRINITY_DN1742_c1_g1 0.981173408114595 9.31390577216964e-05 TRINITY_DN708_c0_g1 0.248962362919678 0.0632270372911097 TRINITY_DN1428_c1_g4 0.480449196478401 0.0244254230618561 OG0005987
TRINITY_DN522_c4_g1 -1.24592412659765 9.63870848558184e-18 TRINITY_DN1976_c1_g1 -0.853934889088047 1.22861153442868e-09 TRINITY_DN5484_c0_g1 -1.36459075558206 5.47394949587405e-17 OG0005988
TRINITY_DN767_c0_g1 -0.313812422830616 0.16426260860447 TRINITY_DN2640_c0_g1 0.120649233672523 0.291335997144306 TRINITY_DN200_c1_g1 -0.0602266799096544 0.782315132416887 OG0005989
TRINITY_DN1049_c0_g1 0.0925726195431918 0.740427554353189 TRINITY_DN1486_c0_g2 0.292502178597404 0.0188237874641286 TRINITY_DN4850_c0_g1 -0.0367019503045115 0.875954853511416 OG0005991
TRINITY_DN11486_c0_g1 -0.381839850315351 0.201343016870318 TRINITY_DN13492_c0_g1 0.145174221292314 0.279724168563783 TRINITY_DN6872_c0_g3 0.27125675153311 0.273932568202708 OG0005992
TRINITY_DN20275_c0_g1 0.284767507241698 0.581610042766582 TRINITY_DN631_c3_g1 -0.230315308523675 0.303207903172224 TRINITY_DN1669_c3_g3 0.320016591238794 0.237443598972865 OG0005995
TRINITY_DN20613_c0_g1 -0.264102416664179 0.779897842023474 TRINITY_DN29076_c0_g1 -0.0834293815891279 0.789802128473335 TRINITY_DN3357_c0_g1 0.491913221247763 0.458096409374355 OG0005996
TRINITY_DN5308_c0_g2 0.218967238791093 0.613849420669668 TRINITY_DN10846_c0_g1 0.466643761755614 0.0819571780277423 TRINITY_DN4880_c0_g1 -0.134546688005846 0.808464144433667 OG0005999
TRINITY_DN699_c0_g1 -0.294398248147063 0.151780517098134 TRINITY_DN35727_c3_g1 0.934617061971569 4.11036863706392e-07 TRINITY_DN8059_c0_g1 0.921221938606056 0.000182926177666676 OG0006000
TRINITY_DN840_c0_g1 -0.108924288367844 0.723969075853763 TRINITY_DN2504_c4_g1 0.196715924476276 0.224865798302546 TRINITY_DN20105_c0_g1 0.394757788800718 0.0437796908710557 OG0006002
TRINITY_DN4458_c0_g1 0.119410814728743 0.781059628340182 TRINITY_DN8516_c0_g2 1.54939752434102 2.98462378217832e-21 TRINITY_DN11283_c0_g1 1.2337719798142 2.19318241526566e-08 OG0006005
TRINITY_DN6276_c0_g1 0.0584980406326179 0.818866089644216 TRINITY_DN14841_c0_g1 -0.725921526524124 2.7990610460531e-18 TRINITY_DN34083_c0_g1 -0.560300702639535 3.230363472298e-06 OG0006007
TRINITY_DN105246_c0_g1 0.640410450823235 0.00735747643613998 TRINITY_DN82479_c0_g1 -0.706008515962879 0.000100347860894564 TRINITY_DN2567_c1_g1 0.967613502738277 4.57215299396951e-08 OG0006008
TRINITY_DN12957_c0_g1 -0.205870588250892 0.724835131062744 TRINITY_DN491_c5_g1 -0.542060102762054 0.000331968065660499 TRINITY_DN16885_c0_g1 0.448847284877899 0.392575689178105 OG0006009
TRINITY_DN2891_c0_g2 -0.429486964209109 0.225061262644271 TRINITY_DN14403_c0_g3 -1.59368433541656 4.12517328361845e-05 TRINITY_DN2607_c1_g1 -2.63808612846637 1.06228731497663e-10 OG0006010
TRINITY_DN398_c0_g1 0.894031750938347 2.57489053113718e-06 TRINITY_DN1912_c0_g1 1.27230072548708 4.62616291919823e-14 TRINITY_DN1625_c0_g1 0.79661820248119 9.80275574451207e-06 OG0006011
TRINITY_DN48221_c0_g1 -0.0592574317462333 0.875772513991677 TRINITY_DN2983_c0_g2 0.114672557280675 0.527825291745523 TRINITY_DN130_c1_g1 0.161691501409808 0.578049134337411 OG0006012
TRINITY_DN74185_c0_g1 -0.12708351754933 0.781753239594608 TRINITY_DN1405_c1_g1 0.956758757579421 7.11394612278195e-06 TRINITY_DN533_c0_g1 0.362394534410776 0.265865560339088 OG0006014
TRINITY_DN936_c0_g1 0.0930447179322424 0.876372117764192 TRINITY_DN59746_c0_g1 -0.0503694548863534 0.883813838385245 TRINITY_DN5072_c0_g2 0.140133526609109 0.73253415062356 OG0006015
TRINITY_DN9889_c0_g1 0.904560464766813 0.0156105534858752 TRINITY_DN1555_c0_g1 0.460543534410292 0.118571891825468 TRINITY_DN382_c0_g1 0.519676150894802 0.291452363338613 OG0006016
TRINITY_DN9984_c0_g1 0.925856318390945 0.0116982421854011 TRINITY_DN5234_c0_g1 1.18669838607699 9.4391936468295e-05 TRINITY_DN2715_c1_g1 0.154431091020756 0.718532036897366 OG0006017
TRINITY_DN1621_c0_g1 -0.522361667625762 0.0470837578683362 TRINITY_DN202_c4_g1 0.325891830960344 0.0781063850792412 TRINITY_DN1913_c2_g1 -0.384574471511649 0.0662625971535262 OG0006019
TRINITY_DN2799_c0_g1 0.325948317366621 0.527329551715158 TRINITY_DN4357_c1_g1 -0.074681801187206 0.88512699892689 TRINITY_DN557_c3_g2 -0.245782337488873 0.345479701050788 OG0006020
TRINITY_DN54668_c0_g2 -0.661361388903858 0.0198259554628785 TRINITY_DN5486_c0_g1 0.365837492757214 0.0737989341037843 TRINITY_DN313_c1_g3 0.197147672802486 0.475349097031941 OG0006021
TRINITY_DN68952_c0_g1 0.631415797662551 0.000875311161353907 TRINITY_DN58753_c0_g1 0.242699252445324 0.104121961277708 TRINITY_DN14706_c0_g3 0.459347397142966 0.337481338673298 OG0006022
TRINITY_DN7034_c0_g3 1.07012445314723 0.000167514001977167 TRINITY_DN947_c2_g2 0.570449217430697 0.0367179692444801 TRINITY_DN1172_c0_g1 0.494178263440431 0.12402312827151 OG0006023
TRINITY_DN10090_c0_g1 0.336127343035755 0.184967898201791 TRINITY_DN5016_c0_g1 0.20794436820557 0.196911573926552 TRINITY_DN19595_c0_g1 0.300155362931446 0.212224965858965 OG0006024
TRINITY_DN10787_c0_g1 0.234100056655603 0.758173423011696 TRINITY_DN4286_c1_g1 0.511381623872499 0.151005035364933 TRINITY_DN940_c9_g1 -0.119762908349204 0.873441438059242 OG0006025
TRINITY_DN124267_c0_g1 -0.475113744476953 0.00999107115978453 TRINITY_DN3255_c2_g1 -0.210777463784773 0.23465528334035 TRINITY_DN355_c0_g2 -0.146893898373596 0.473648861379885 OG0006026
TRINITY_DN1470_c0_g1 -0.279449853632822 0.0695563706802936 TRINITY_DN14274_c0_g1 -0.382873252706646 0.00989594827643734 TRINITY_DN1434_c0_g1 -0.13500844665251 0.574519666964178 OG0006027
TRINITY_DN20935_c0_g5 0.419949526921558 0.127216800707301 TRINITY_DN1877_c0_g2 0.138561924490888 0.586385647301115 TRINITY_DN3152_c2_g5 -0.285853119071357 0.387344088182674 OG0006028
TRINITY_DN22940_c0_g2 0.424680523960108 0.229328566227289 TRINITY_DN2523_c0_g1 -0.329732874187847 0.068802229037902 TRINITY_DN2790_c0_g2 0.808878780235692 0.315056350261195 OG0006029
TRINITY_DN2317_c0_g1 -0.0492473043052681 0.835821962940127 TRINITY_DN5153_c0_g1 -0.0877546388961385 0.510539249691511 TRINITY_DN345_c5_g1 -0.546942826065024 0.00756438442505674 OG0006030
TRINITY_DN2358_c0_g1 -1.53616882519994 1.85625113472068e-08 TRINITY_DN7044_c0_g1 -1.58753700260651 3.25997419102394e-13 TRINITY_DN11087_c0_g1 -1.38004449335273 1.16296256782214e-07 OG0006031
TRINITY_DN3089_c0_g1 0.0570134922021577 0.86740683411346 TRINITY_DN22493_c1_g1 0.516629149558018 0.0460574908649533 TRINITY_DN1405_c1_g1 0.221409334445384 0.483858141560409 OG0006032
TRINITY_DN339_c0_g1 0.769291500090074 0.0175511347079543 TRINITY_DN22387_c0_g1 1.10218905999434 1.75135974674726e-18 TRINITY_DN18753_c0_g4 0.536466177686707 0.0271193213048573 OG0006033
TRINITY_DN3709_c0_g1 -0.420974051899022 0.0808047184940031 TRINITY_DN13676_c0_g1 0.311899076159447 0.00241999020303255 TRINITY_DN39831_c0_g2 -0.127577154151613 0.566981908317526 OG0006034
TRINITY_DN4544_c0_g1 -0.0414204862429757 0.961029075934502 TRINITY_DN1721_c1_g2 0.66050688760253 0.003563408272127 TRINITY_DN5524_c0_g2 0.350406357897727 0.650850198187335 OG0006035
TRINITY_DN888_c0_g1 0.719946388540897 0.000269054540656006 TRINITY_DN9_c7_g1 0.786669935888022 4.09520561069596e-09 TRINITY_DN4876_c0_g2 0.689948240613721 5.61739748387534e-05 OG0006036
TRINITY_DN11049_c1_g6 -0.324297621892802 0.524803029599172 TRINITY_DN5957_c1_g1 -0.10327015240776 0.74226238777618 TRINITY_DN2440_c1_g1 -0.500865183948921 0.179417406080131 OG0006038
TRINITY_DN13533_c0_g3 -0.696483046796305 0.0180484193263843 TRINITY_DN1721_c1_g1 0.00677427557451504 0.978058743006456 TRINITY_DN3499_c0_g2 -0.171067542242586 0.672054701785558 OG0006040
TRINITY_DN3942_c0_g1 -0.600953260002253 0.000102946399679435 TRINITY_DN7858_c0_g1 0.0403918502380095 0.805666661762748 TRINITY_DN202_c1_g1 -1.01066459348576 6.43566809704017e-07 OG0006042
TRINITY_DN645_c1_g1 -0.130352562473921 0.695205644328727 TRINITY_DN178242_c0_g1 0.369402578925326 0.359893384558821 TRINITY_DN34262_c0_g1 -0.225152353443368 0.519879311125837 OG0006044
TRINITY_DN6845_c0_g1 0.0624920836470063 0.905940042064178 TRINITY_DN30567_c1_g1 0.162449178595008 0.705788216511533 TRINITY_DN6201_c0_g1 0.306560769387452 0.685113176999443 OG0006045
TRINITY_DN112_c0_g1 0.842518455885204 3.73179349681223e-05 TRINITY_DN1973_c1_g5 0.646835037095592 3.45193114715535e-08 TRINITY_DN152806_c0_g2 0.683262239511166 0.000223941211516632 OG0006048
TRINITY_DN1980_c0_g1 0.126183751095332 0.685344969509822 TRINITY_DN74121_c0_g1 0.101488335014763 0.600236018450506 TRINITY_DN5489_c1_g1 0.515740564870733 0.00347977108214197 OG0006049
TRINITY_DN70204_c0_g2 -0.752263707341966 0.00122238823240937 TRINITY_DN5938_c0_g1 -0.672368801049764 3.19965166539875e-05 TRINITY_DN2599_c1_g1 -0.466806482199575 0.010469673220419 OG0006051
TRINITY_DN705_c0_g1 0.201548817873608 0.282782262229425 TRINITY_DN24902_c0_g1 0.00796145250739109 0.966948152512082 TRINITY_DN2736_c2_g2 0.370984451649621 0.00680044042025809 OG0006052
