sp contig logFC pval sp contig logFC pval sp contig logFC pval sp contig logFC pval OG contig_BAT 1+2GC% 3rdGC% totGC% contig_BRO 1+2GC% 3rdGC% totGC% contig_BGM 1+2GC% 3rdGC% totGC%
BGM_M TRINITY_DN1626_c1_g1 182.850144825567 0.214362042667715 BAT TRINITY_DN779_c1_g1 170.65725679309 0.225250279298464 BRO TRINITY_DN3634_c2_g1 176.752722456025 0.00327735579783045 BGM TRINITY_DN1626_c1_g1 126.055993539211 0.598400165223067 OG0008954 TRINITY_DN779_c1_g1_i6.p1 51.75 80.84 61.53 TRINITY_DN3634_c2_g1_i2.p1 52.88 85.37 63.80 TRINITY_DN1626_c1_g1_i2.p1 52.18 81.71 62.11
BGM_M TRINITY_DN1156_c0_g1 165.365692993704 8.51696374651888e-07 BAT TRINITY_DN8031_c0_g1 204.430718816192 0.044015495979455 BRO TRINITY_DN39147_c0_g1 1041.63458238331 4.09756990716082e-20 BGM TRINITY_DN1156_c0_g1 260.800069578128 5.63203681078017e-09 OG0008955 TRINITY_DN8031_c0_g1_i4.p1 43.80 73.74 53.89 TRINITY_DN39147_c0_g1_i2.p1 48.26 67.76 54.76 TRINITY_DN1156_c0_g1_i5.p1 47.63 68.58 54.70
BGM_M TRINITY_DN212_c11_g1 112.23212956481 0.542369240593056 BAT TRINITY_DN1015_c0_g1 101.808459213294 0.00029675149163282 BRO TRINITY_DN265_c1_g1 124.454944463907 0.00350581711097035 BGM TRINITY_DN212_c11_g1 104.035394622598 0.00646610127986326 OG0008957 TRINITY_DN1015_c0_g1_i4.p1 50.45 68.90 56.68 TRINITY_DN265_c1_g1_i3.p1 50.18 70.52 57.04 TRINITY_DN212_c11_g1_i3.p1 51.10 72.29 58.17
BGM_M TRINITY_DN9065_c0_g2 17.9455404339759 0.00101525111063201 BAT TRINITY_DN16290_c0_g2 5.48137292513748 0.000464395937444473 BRO TRINITY_DN392_c5_g1 11.0188098859381 1.68981555959173e-07 BGM TRINITY_DN9065_c0_g2 27.3069369455779 1.92555327283742e-06 OG0008958 TRINITY_DN16290_c0_g2_i4.p2 53.09 87.30 64.70 TRINITY_DN392_c5_g1_i1.p2 53.86 88.66 65.67 TRINITY_DN9065_c0_g2_i1.p1 55.15 88.71 66.44
BGM_M TRINITY_DN40449_c0_g1 9.01838510844867 0.846291617916809 BAT TRINITY_DN1664_c1_g1 26.7218735477117 0.913860342141812 BRO TRINITY_DN6052_c0_g1 26.6135184352166 0.127294995612433 BGM TRINITY_DN40449_c0_g1 4.89193778556668 0.830933060914202 OG0008959 TRINITY_DN1664_c1_g1_i22.p2 41.54 35.64 39.70 TRINITY_DN6052_c0_g1_i16.p2 41.25 35.32 39.40 TRINITY_DN40449_c0_g1_i2.p1 42.39 36.96 40.58
BGM_M TRINITY_DN1385_c0_g1 728.153409253686 0.0130628637173606 BAT TRINITY_DN2936_c0_g1 328.415498997134 0.456564898503678 BRO TRINITY_DN5819_c1_g1 380.31153053869 0.560752762188382 BGM TRINITY_DN1385_c0_g1 640.276769524778 0.908182593324616 OG0008961 TRINITY_DN2936_c0_g1_i3.p2 54.40 81.16 63.42 TRINITY_DN5819_c1_g1_i1.p1 50.78 74.10 58.55 TRINITY_DN1385_c0_g1_i1.p1 50.66 72.80 58.04
BGM_M TRINITY_DN4779_c0_g1 136.031354469159 7.94126228888789e-26 BAT TRINITY_DN4242_c0_g1 101.505181653298 0.989315212027384 BRO TRINITY_DN1694_c1_g1 95.089095305963 0.920245695655217 BGM TRINITY_DN4779_c0_g1 38.4414822359639 0.60626559323484 OG0008962 TRINITY_DN4242_c0_g1_i7.p2 42.21 62.39 49.00 TRINITY_DN1694_c1_g1_i5.p1 43.78 70.11 52.64 TRINITY_DN4779_c0_g1_i3.p1 42.91 60.96 49.01
BGM_M TRINITY_DN2980_c0_g3 108.502771320104 0.00393067136989639 BAT TRINITY_DN5177_c0_g1 178.023317261589 0.675688118760694 BRO TRINITY_DN1792_c0_g3 165.780335982039 0.00528810219960047 BGM TRINITY_DN2980_c0_g3 55.0198289314142 0.0104751635504942 OG0008963 TRINITY_DN5177_c0_g1_i2.p1 48.94 75.41 57.87 TRINITY_DN1792_c0_g3_i3.p1 50.10 73.27 57.90 TRINITY_DN2980_c0_g3_i18.p1 46.56 69.28 54.27
BGM_M TRINITY_DN1044_c1_g1 121.231001883426 0.000319949787014504 BAT TRINITY_DN5867_c0_g1 64.533013297488 0.0358859293405899 BRO TRINITY_DN4115_c0_g4 162.658217406689 0.00129272199565488 BGM TRINITY_DN1044_c1_g1 70.1981472055108 0.0339559112016047 OG0008964 TRINITY_DN5867_c0_g1_i4.p2 47.03 94.09 62.94 TRINITY_DN4115_c0_g4_i1.p1 49.70 91.15 63.51 TRINITY_DN1044_c1_g1_i1.p1 45.81 92.64 61.59
BGM_M TRINITY_DN17792_c0_g2 25.0495090820341 0.128235412114214 BAT TRINITY_DN6151_c0_g2 13.8740848379165 0.0471031252687836 BRO TRINITY_DN23455_c0_g1 13.1235155215206 0.673041654377027 BGM TRINITY_DN17792_c0_g2 17.0407227699348 0.117314596064044 OG0008965 TRINITY_DN6151_c0_g2_i16.p1 49.51 72.06 57.13 TRINITY_DN23455_c0_g1_i24.p1 49.89 70.68 56.91 TRINITY_DN17792_c0_g2_i8.p1 50.58 76.08 59.08
BGM_M TRINITY_DN9068_c0_g2 28.6540581935122 0.0100844405850749 BAT TRINITY_DN10501_c0_g1 65.3799122543652 8.08042371068242e-06 BRO TRINITY_DN16066_c0_g1 45.5810292436174 8.11456868418411e-06 BGM TRINITY_DN9068_c0_g2 19.3673200966095 0.000668988661866751 OG0008966 TRINITY_DN10501_c0_g1_i4.p1 52.71 87.99 64.52 TRINITY_DN16066_c0_g1_i9.p1 52.42 87.17 64.01 TRINITY_DN9068_c0_g2_i3.p1 52.28 87.06 63.96
BGM_M TRINITY_DN3928_c0_g3 114.42960972656 2.16808578875547e-05 BAT TRINITY_DN1303_c1_g1 209.72851375507 0.00102514032169262 BRO TRINITY_DN2210_c0_g1 178.325139644099 6.29997422458715e-06 BGM TRINITY_DN3928_c0_g3 136.279713924721 0.146725050444993 OG0008967 TRINITY_DN1303_c1_g1_i1.p1 54.63 94.65 68.03 TRINITY_DN2210_c0_g1_i1.p1 55.97 95.41 69.12 TRINITY_DN3928_c0_g3_i2.p2 54.99 95.40 68.52
BGM_M TRINITY_DN3415_c0_g2 42.1412176385529 8.87388760392879e-08 BAT TRINITY_DN13744_c0_g1 12.9500432374719 0.0297072628283956 BRO TRINITY_DN7318_c1_g1 55.9213095333338 6.1800503712012e-08 BGM TRINITY_DN3415_c0_g2 33.4592725713475 0.157807023175411 OG0008968 TRINITY_DN13744_c0_g1_i8.p1 57.06 89.58 68.05 TRINITY_DN7318_c1_g1_i2.p1 57.96 93.31 69.81 TRINITY_DN3415_c0_g2_i7.p1 55.49 90.00 67.12
BGM_M TRINITY_DN1559_c0_g1 243.960892222819 0.00455655179336858 BAT TRINITY_DN13977_c0_g1 149.713824101444 0.354870622403455 BRO TRINITY_DN1171_c2_g1 165.918866440127 0.830616276238707 BGM TRINITY_DN1559_c0_g1 184.171652682425 0.0386567282371229 OG0008969 TRINITY_DN13977_c0_g1_i9.p1 46.62 83.82 59.05 TRINITY_DN1171_c2_g1_i3.p1 46.88 85.61 59.79 TRINITY_DN1559_c0_g1_i3.p1 44.54 81.64 56.90
BGM_M TRINITY_DN905_c0_g1 421.311887843754 2.70206294136821e-05 BAT TRINITY_DN20303_c0_g1 315.097055197045 0.00243831185580463 BRO TRINITY_DN17446_c0_g2 204.340354654554 0.305273906688522 BGM TRINITY_DN905_c0_g1 228.045791664489 0.396449160802049 OG0008970 TRINITY_DN20303_c0_g1_i8.p1 57.05 74.04 62.74 TRINITY_DN17446_c0_g2_i5.p1 57.22 76.53 63.65 TRINITY_DN905_c0_g1_i16.p1 56.28 72.54 61.73
BGM_M TRINITY_DN1136_c0_g1 59.1258927517963 0.00136172400449432 BAT TRINITY_DN211_c1_g1 68.1020426104574 0.215939673997998 BRO TRINITY_DN105612_c0_g1 33.1539888966115 0.488328631541253 BGM TRINITY_DN1136_c0_g1 34.8650659137361 0.771432791656081 OG0008971 TRINITY_DN211_c1_g1_i3.p1 53.94 72.85 60.26 TRINITY_DN105612_c0_g1_i1.p1 53.60 62.62 56.61 TRINITY_DN1136_c0_g1_i4.p1 52.67 66.67 57.36
BGM_M TRINITY_DN874_c7_g1 187.761978167753 2.29075656778313e-25 BAT TRINITY_DN2185_c0_g1 400.102296776125 0.262964213593029 BRO TRINITY_DN59_c3_g3 349.977293250871 0.00133034735013518 BGM TRINITY_DN874_c7_g1 256.119569814731 0.00562845405118292 OG0008972 TRINITY_DN2185_c0_g1_i1.p1 48.01 76.59 57.61 TRINITY_DN59_c3_g3_i1.p1 48.80 78.50 58.78 TRINITY_DN874_c7_g1_i2.p1 48.40 76.84 57.88
BGM_M TRINITY_DN11909_c0_g1 143.060130333248 2.30998320988997e-14 BAT TRINITY_DN22282_c2_g2 99.9642724409081 0.0356900404524687 BRO TRINITY_DN584_c0_g2 199.160810744202 0.973013101780436 BGM TRINITY_DN11909_c0_g1 64.0479384060097 0.478943338736017 OG0008973 TRINITY_DN22282_c2_g2_i1.p1 51.56 75.47 59.67 TRINITY_DN584_c0_g2_i2.p2 53.58 85.40 64.35 TRINITY_DN11909_c0_g1_i6.p1 51.68 80.67 61.34
BGM_M TRINITY_DN7345_c1_g1 528.355381407002 6.60713854666377e-19 BAT TRINITY_DN281_c2_g1 560.332146348827 0.0291690752759293 BRO TRINITY_DN134_c1_g1 221.866372395193 0.500966406976206 BGM TRINITY_DN7345_c1_g1 612.128582000531 0.0673299935495277 OG0008974 TRINITY_DN281_c2_g1_i6.p1 50.22 87.96 62.82 TRINITY_DN134_c1_g1_i4.p1 51.75 90.67 64.72 TRINITY_DN7345_c1_g1_i3.p1 51.63 89.78 64.36
BGM_M TRINITY_DN10957_c1_g3 24.5674331725981 0.000489864219579305 BAT TRINITY_DN404_c1_g2 101.612543482798 1.18108940534677e-05 BRO TRINITY_DN8929_c0_g3 106.525869881364 0.0648220057197219 BGM TRINITY_DN10957_c1_g3 29.0153424398626 6.52117633900973e-05 OG0008976 TRINITY_DN404_c1_g2_i4.p2 44.66 72.34 54.07 TRINITY_DN8929_c0_g3_i1.p1 45.93 67.07 52.98 TRINITY_DN10957_c1_g3_i1.p2 49.58 74.58 57.91
BGM_M TRINITY_DN7107_c0_g1 342.174168172106 1.08562280296553e-18 BAT TRINITY_DN48378_c0_g1 87.0289615598446 0.874403312705613 BRO TRINITY_DN38039_c0_g1 120.4598615549 0.590387398254713 BGM TRINITY_DN7107_c0_g1 125.903427975717 0.860574410973935 OG0008977 TRINITY_DN48378_c0_g1_i8.p1 54.43 63.67 57.57 TRINITY_DN38039_c0_g1_i3.p1 54.29 66.27 58.34 TRINITY_DN7107_c0_g1_i5.p1 54.69 65.38 58.26
BGM_M TRINITY_DN4806_c0_g1 83.6852243154183 4.9524275169021e-20 BAT TRINITY_DN11849_c0_g1 40.8326087738081 3.91003223289619e-06 BRO TRINITY_DN7465_c1_g1 57.7115295934275 1.45116132226906e-05 BGM TRINITY_DN4806_c0_g1 62.063339516474 0.16262699667864 OG0008979 TRINITY_DN11849_c0_g1_i4.p2 57.64 87.22 67.63 TRINITY_DN7465_c1_g1_i2.p1 56.31 89.03 67.22 TRINITY_DN4806_c0_g1_i5.p1 55.39 88.45 66.41
BGM_M TRINITY_DN2444_c1_g1 24.8656556445186 0.0348202703796594 BAT TRINITY_DN12877_c0_g1 6.66695298400213 0.904867689961908 BRO TRINITY_DN7769_c0_g1 3.50185382807339 0.523090109978145 BGM TRINITY_DN2444_c1_g1 13.8609955016843 0.305898398470059 OG0008980 TRINITY_DN12877_c0_g1_i7.p2 45.68 27.14 39.66 TRINITY_DN7769_c0_g1_i12.p1 44.83 33.56 41.24 TRINITY_DN2444_c1_g1_i8.p1 44.03 29.37 39.29
BGM_M TRINITY_DN14982_c0_g1 45.8744332788793 0.0302628580308052 BAT TRINITY_DN16176_c0_g1 30.9559084419739 0.184371798112031 BRO TRINITY_DN7982_c0_g1 28.6843872897678 0.148395398573641 BGM TRINITY_DN14982_c0_g1 25.827844947339 0.358651028638287 OG0008981 TRINITY_DN16176_c0_g1_i7.p2 53.96 81.43 63.46 TRINITY_DN7982_c0_g1_i7.p2 54.32 82.14 63.94 TRINITY_DN14982_c0_g1_i1.p2 54.32 81.43 63.70
BGM_M TRINITY_DN3957_c1_g1 268.451991068333 0.123450014954778 BAT TRINITY_DN1680_c1_g1 152.338107603135 2.9499971293629e-06 BRO TRINITY_DN959_c0_g1 191.245872918808 4.01533569834657e-08 BGM TRINITY_DN3957_c1_g1 173.370399253304 1.41782929939916e-07 OG0008982 TRINITY_DN1680_c1_g1_i2.p1 48.84 69.22 55.66 TRINITY_DN959_c0_g1_i18.p1 49.06 72.51 56.90 TRINITY_DN3957_c1_g1_i21.p1 48.87 69.13 55.62
BGM_M TRINITY_DN649_c1_g1 62.0316835720194 0.636920889498131 BAT TRINITY_DN170_c0_g1 65.2320439789781 1.61426638479713e-06 BRO TRINITY_DN1786_c1_g2 81.5714466690743 0.000977372611659688 BGM TRINITY_DN649_c1_g1 68.5752875364045 3.20491109561675e-05 OG0008983 TRINITY_DN170_c0_g1_i2.p1 49.79 81.70 60.63 TRINITY_DN1786_c1_g2_i1.p3 53.42 89.36 65.62 TRINITY_DN649_c1_g1_i1.p1 50.00 82.98 61.20
BGM_M TRINITY_DN1802_c0_g1 181.847968018035 1.82297600820289e-44 BAT TRINITY_DN3374_c0_g1 235.489157462112 2.0167008429418e-05 BRO TRINITY_DN548_c39_g1 278.914982524531 5.84092735026167e-05 BGM TRINITY_DN1802_c0_g1 172.195740133507 3.68595348902343e-07 OG0008984 TRINITY_DN3374_c0_g1_i5.p1 45.62 44.72 45.36 TRINITY_DN548_c39_g1_i1.p1 45.80 44.48 45.40 TRINITY_DN1802_c0_g1_i2.p1 45.56 44.48 45.24
BGM_M TRINITY_DN6888_c0_g1 123.182663741835 0.022597721920953 BAT TRINITY_DN5903_c4_g1 120.225950754378 0.00222057918741221 BRO TRINITY_DN6308_c0_g1 103.451295410364 0.151959666074443 BGM TRINITY_DN6888_c0_g1 109.960146163754 0.827439210387029 OG0008985 TRINITY_DN5903_c4_g1_i3.p1 54.28 89.03 65.89 TRINITY_DN6308_c0_g1_i1.p1 53.29 95.36 67.31 TRINITY_DN6888_c0_g1_i1.p1 54.39 91.02 66.60
BGM_M TRINITY_DN1151_c0_g2 75.3886819287837 0.00618156042504396 BAT TRINITY_DN8758_c0_g1 143.511880415795 0.687759879817976 BRO TRINITY_DN17047_c0_g1 11.2137995544907 0.0715296405428342 BGM TRINITY_DN1151_c0_g2 59.6526091462889 0.938557114042958 OG0008986 TRINITY_DN8758_c0_g1_i9.p1 59.93 82.56 67.55 TRINITY_DN17047_c0_g1_i1.p2 63.50 95.72 74.41 TRINITY_DN1151_c0_g2_i8.p1 59.84 83.48 67.84
BGM_M TRINITY_DN276_c0_g1 343.352103287283 3.30998290091364e-05 BAT TRINITY_DN11455_c0_g1 92.9436844219456 0.617827278412907 BRO TRINITY_DN3292_c2_g1 93.8698775855076 1.78812964007967e-08 BGM TRINITY_DN276_c0_g1 122.197365970677 0.0131685659024457 OG0008987 TRINITY_DN11455_c0_g1_i3.p1 41.92 50.92 44.97 TRINITY_DN3292_c2_g1_i15.p1 42.02 50.92 45.02 TRINITY_DN276_c0_g1_i14.p1 40.75 49.54 43.72
BGM_M TRINITY_DN12950_c0_g1 89.0540929285858 0.816125270803242 BAT TRINITY_DN11972_c0_g2 143.939257665464 0.412345708657356 BRO TRINITY_DN24974_c0_g3 182.738083916987 0.0838086356418993 BGM TRINITY_DN12950_c0_g1 123.076347640463 0.420335783775799 OG0008988 TRINITY_DN11972_c0_g2_i4.p1 49.50 69.98 56.33 TRINITY_DN24974_c0_g3_i2.p1 49.50 72.67 57.31 TRINITY_DN12950_c0_g1_i13.p2 49.45 66.94 55.39
BGM_M TRINITY_DN2695_c0_g1 488.900598533199 9.57263393914212e-15 BAT TRINITY_DN150_c0_g2 687.643943035018 0.002809091797477 BRO TRINITY_DN3434_c0_g1 634.202064478819 3.28076304842337e-05 BGM TRINITY_DN2695_c0_g1 622.770683918868 6.10760457299739e-24 OG0008989 TRINITY_DN150_c0_g2_i13.p1 47.19 48.90 47.78 TRINITY_DN3434_c0_g1_i8.p1 48.96 53.30 50.41 TRINITY_DN2695_c0_g1_i17.p1 47.39 49.71 48.16
BGM_M TRINITY_DN2681_c0_g2 107.31848286354 0.0146125561402566 BAT TRINITY_DN17537_c0_g1 50.259722545301 3.73179349681223e-05 BRO TRINITY_DN8_c5_g1 63.0994263985548 1.74702549871929e-15 BGM TRINITY_DN2681_c0_g2 73.8432250297177 2.32584109094831e-06 OG0008990 TRINITY_DN17537_c0_g1_i16.p1 58.21 79.90 65.52 TRINITY_DN8_c5_g1_i2.p1 56.39 86.61 66.53 TRINITY_DN2681_c0_g2_i1.p1 54.88 84.73 64.87
BGM_M TRINITY_DN2538_c0_g1 287.349983360078 0.00698965701891723 BAT TRINITY_DN19163_c0_g1 50.4343793516737 0.592792711915076 BRO TRINITY_DN3749_c0_g1 27.7725993781189 0.965375727560019 BGM TRINITY_DN2538_c0_g1 138.138872086871 0.420201956952225 OG0008991 TRINITY_DN19163_c0_g1_i2.p1 51.83 79.58 61.13 TRINITY_DN3749_c0_g1_i8.p1 52.03 78.04 60.77 TRINITY_DN2538_c0_g1_i2.p1 50.39 80.40 60.43
BGM_M TRINITY_DN5988_c1_g2 49.2246947629595 0.0931731559619846 BAT TRINITY_DN3434_c0_g1 57.6936933317382 0.416552197355197 BRO TRINITY_DN2432_c2_g5 156.593003673444 0.0827502202305982 BGM TRINITY_DN5988_c1_g2 23.9071801653505 0.103784372432766 OG0008992 TRINITY_DN3434_c0_g1_i10.p2 52.49 75.18 60.21 TRINITY_DN2432_c2_g5_i2.p1 48.83 67.61 55.09 TRINITY_DN5988_c1_g2_i3.p2 52.85 76.24 60.81
BGM_M TRINITY_DN7741_c0_g1 488.855398514507 1.37427028932917e-17 BAT TRINITY_DN5445_c0_g1 131.438393636956 0.000863576323924135 BRO TRINITY_DN894_c21_g1 239.267564047755 0.000262983312375276 BGM TRINITY_DN7741_c0_g1 230.595084205868 7.9570565962059e-08 OG0008993 TRINITY_DN5445_c0_g1_i1.p1 45.97 87.14 59.79 TRINITY_DN894_c21_g1_i1.p1 47.03 77.91 57.33 TRINITY_DN7741_c0_g1_i7.p1 46.86 75.03 56.25
BGM_M TRINITY_DN2516_c0_g1 260.315571650338 1.78667575511116e-26 BAT TRINITY_DN562_c0_g1 638.765722300549 0.637328150585883 BRO TRINITY_DN555_c0_g1 676.736845287175 9.12328266325992e-14 BGM TRINITY_DN2516_c0_g1 342.150086799679 0.00354918559969938 OG0008994 TRINITY_DN562_c0_g1_i7.p1 54.56 67.72 58.97 TRINITY_DN555_c0_g1_i9.p1 54.11 61.48 56.60 TRINITY_DN2516_c0_g1_i1.p1 54.34 60.31 56.37
BGM_M TRINITY_DN1062_c0_g1 199.11004008375 0.000775901072331032 BAT TRINITY_DN600_c1_g1 108.411544241323 0.0295128560659175 BRO TRINITY_DN356_c1_g1 193.638198606678 0.129145780606217 BGM TRINITY_DN1062_c0_g1 115.079979157252 0.685113176999443 OG0008995 TRINITY_DN600_c1_g1_i7.p1 46.04 44.91 45.66 TRINITY_DN356_c1_g1_i8.p1 46.32 44.14 45.62 TRINITY_DN1062_c0_g1_i2.p1 46.66 48.74 47.39
BGM_M TRINITY_DN4632_c0_g1 876.565867249118 1.46310548249929e-07 BAT TRINITY_DN6202_c0_g1 212.913361444146 0.0645223908599852 BRO TRINITY_DN7703_c0_g1 464.08088909936 0.00110710497961612 BGM TRINITY_DN4632_c0_g1 432.079956776617 0.479932396575006 OG0008996 TRINITY_DN6202_c0_g1_i2.p2 46.61 66.98 53.47 TRINITY_DN7703_c0_g1_i13.p1 46.65 57.35 50.26 TRINITY_DN4632_c0_g1_i1.p1 45.51 55.00 48.71
BGM_M TRINITY_DN921_c2_g1 87.8094881655726 4.28615162491031e-15 BAT TRINITY_DN6989_c0_g1 45.0316432402021 0.098961448953729 BRO TRINITY_DN14077_c1_g1 48.6769280335135 0.000761692365698573 BGM TRINITY_DN921_c2_g1 25.7858748924102 0.00869401376547443 OG0008997 TRINITY_DN6989_c0_g1_i4.p2 49.87 81.23 60.45 TRINITY_DN14077_c1_g1_i1.p1 49.22 85.64 61.36 TRINITY_DN921_c2_g1_i2.p1 49.74 80.46 60.10
BGM_M TRINITY_DN1460_c1_g1 90.7328684011186 0.677421969480418 BAT TRINITY_DN833_c0_g1 591.620616956066 0.129218986548396 BRO TRINITY_DN2710_c3_g1 44.9010125022944 0.814683476424073 BGM TRINITY_DN1460_c1_g1 65.5564348368126 0.0212537638813272 OG0008998 TRINITY_DN833_c0_g1_i15.p1 39.12 38.81 39.06 TRINITY_DN2710_c3_g1_i3.p1 36.00 42.22 38.07 TRINITY_DN1460_c1_g1_i5.p2 36.51 42.13 38.51
BGM_M TRINITY_DN2780_c0_g1 30.4317050281147 2.15666329969484e-07 BAT TRINITY_DN1066_c0_g1 8.98523809269752 0.288512441264941 BRO TRINITY_DN2338_c0_g1 35.193464220624 0.00357172964809424 BGM TRINITY_DN2780_c0_g1 17.0907753467917 0.120789718671327 OG0008999 TRINITY_DN1066_c0_g1_i7.p1 50.82 68.40 56.82 TRINITY_DN2338_c0_g1_i3.p1 53.54 62.87 56.65 TRINITY_DN2780_c0_g1_i2.p1 51.98 62.63 55.53
BGM_M TRINITY_DN3742_c0_g1 97.6734289916937 0.116768348347904 BAT TRINITY_DN175_c2_g2 68.2838435327314 0.674010673138367 BRO TRINITY_DN11482_c0_g2 9.11416458667714 0.00359073525827699 BGM TRINITY_DN3742_c0_g1 61.5396729636321 0.932666544166385 OG0009000 TRINITY_DN175_c2_g2_i1.p1 39.03 37.81 38.70 TRINITY_DN11482_c0_g2_i7.p1 39.65 38.16 39.26 TRINITY_DN3742_c0_g1_i7.p1 39.03 38.44 38.91
BGM_M TRINITY_DN5950_c0_g1 390.733847719578 2.63410714273738e-39 BAT TRINITY_DN2687_c0_g1 536.746932811903 5.33166488774293e-66 BRO TRINITY_DN195_c27_g1 755.912838180303 1.4562937083153e-57 BGM TRINITY_DN5950_c0_g1 361.406508776396 3.21160725385581e-91 OG0009001 TRINITY_DN2687_c0_g1_i4.p1 45.53 47.42 46.20 TRINITY_DN195_c27_g1_i1.p1 46.20 46.39 46.26 TRINITY_DN5950_c0_g1_i11.p1 46.78 47.19 46.95
BGM_M TRINITY_DN9418_c0_g1 140.021243191182 1.40647457377937e-21 BAT TRINITY_DN3207_c0_g2 1.73571433558766 0.687007626591725 BRO TRINITY_DN9659_c1_g1 54.4263887103397 0.289795616816046 BGM TRINITY_DN9418_c0_g1 48.7662952417096 0.0763469409086512 OG0009002 TRINITY_DN3207_c0_g2_i3.p4 54.76 82.08 64.33 TRINITY_DN9659_c1_g1_i1.p1 46.17 63.31 51.88 TRINITY_DN9418_c0_g1_i4.p1 47.46 64.06 52.99
BGM_M TRINITY_DN8587_c0_g1 103.876362692753 5.27684617003173e-20 BAT TRINITY_DN3458_c0_g1 214.97075331727 7.28726522624568e-99 BRO TRINITY_DN6346_c0_g1 240.031390299551 8.45223853085819e-54 BGM TRINITY_DN8587_c0_g1 75.1197095420648 2.85749005137659e-43 OG0009003 TRINITY_DN3458_c0_g1_i2.p1 50.49 66.95 56.02 TRINITY_DN6346_c0_g1_i1.p1 50.35 63.41 54.70 TRINITY_DN8587_c0_g1_i3.p1 50.54 66.47 55.90
BGM_M TRINITY_DN2585_c1_g1 101.264739707427 5.84885052588665e-44 BAT TRINITY_DN407_c7_g1 147.320644518215 0.00225649115350341 BRO TRINITY_DN248_c2_g2 246.324265125196 6.71480320942211e-08 BGM TRINITY_DN2585_c1_g1 169.142207842719 0.000717822261498183 OG0009004 TRINITY_DN407_c7_g1_i6.p1 47.65 88.30 61.31 TRINITY_DN248_c2_g2_i4.p1 49.50 90.89 63.30 TRINITY_DN2585_c1_g1_i5.p1 47.79 88.47 61.46
BGM_M TRINITY_DN15609_c1_g1 521.979723111698 0.0546292739053523 BAT TRINITY_DN421_c0_g1 672.537138818936 0.000511656234620663 BRO TRINITY_DN60756_c0_g3 646.350271234975 0.00706306058871706 BGM TRINITY_DN15609_c1_g1 384.32525152142 0.000983754289218602 OG0009005 TRINITY_DN421_c0_g1_i1.p1 46.47 86.80 60.00 TRINITY_DN60756_c0_g3_i2.p1 47.40 89.78 61.62 TRINITY_DN15609_c1_g1_i3.p1 46.47 86.62 59.94
BGM_M TRINITY_DN15164_c0_g1 27.3253714541861 0.0225729596834267 BAT TRINITY_DN4614_c0_g1 37.8871922747503 0.832667468471838 BRO TRINITY_DN4299_c0_g1 72.5944214906778 0.00125249185003852 BGM TRINITY_DN15164_c0_g1 29.3487854109325 0.921588177520905 OG0009006 TRINITY_DN4614_c0_g1_i4.p1 56.04 57.69 56.59 TRINITY_DN4299_c0_g1_i5.p1 56.08 59.47 57.42 TRINITY_DN15164_c0_g1_i2.p1 56.32 57.69 56.78
BGM_M TRINITY_DN5408_c0_g1 27.0291211833145 1.00666877350625e-05 BAT TRINITY_DN4719_c0_g1 45.1719260720974 0.637560863556284 BRO TRINITY_DN31_c2_g1 210.87362765117 4.38508999978177e-08 BGM TRINITY_DN5408_c0_g1 16.3242643070849 0.939832240484474 OG0009007 TRINITY_DN4719_c0_g1_i13.p1 42.53 32.23 39.14 TRINITY_DN31_c2_g1_i5.p1 41.65 32.35 38.60 TRINITY_DN5408_c0_g1_i3.p1 42.64 32.20 39.16
BGM_M TRINITY_DN4049_c0_g1 464.219108425195 3.13217849206101e-13 BAT TRINITY_DN5610_c0_g1 229.144608912836 0.65173569046392 BRO TRINITY_DN2483_c4_g1 182.074314881282 0.0283589047031897 BGM TRINITY_DN4049_c0_g1 225.94804629959 0.0698598346895626 OG0009008 TRINITY_DN5610_c0_g1_i7.p1 48.33 82.87 59.86 TRINITY_DN2483_c4_g1_i2.p1 50.69 85.14 62.20 TRINITY_DN4049_c0_g1_i14.p1 50.46 87.83 62.94
BGM_M TRINITY_DN19895_c0_g1 14.7331825547869 0.668756736118634 BAT TRINITY_DN11958_c0_g1 45.3279721314794 0.127307292416479 BRO TRINITY_DN10123_c0_g1 16.8821889113715 0.0408028180118082 BGM TRINITY_DN19895_c0_g1 8.96914679286323 0.968171139494716 OG0009009 TRINITY_DN11958_c0_g1_i7.p1 46.24 55.94 49.58 TRINITY_DN10123_c0_g1_i8.p1 46.89 58.36 50.71 TRINITY_DN19895_c0_g1_i10.p1 42.98 51.75 45.91
BGM_M TRINITY_DN11194_c0_g1 118.068087851874 2.41226480102808e-05 BAT TRINITY_DN1490_c0_g1 110.186714476283 0.00126696200883 BRO TRINITY_DN682_c1_g1 149.169238672174 0.722523204267518 BGM TRINITY_DN11194_c0_g1 61.2964553106517 0.569870381969739 OG0009010 TRINITY_DN1490_c0_g1_i8.p2 49.09 51.45 50.00 TRINITY_DN682_c1_g1_i1.p1 48.72 52.55 50.00 TRINITY_DN11194_c0_g1_i1.p1 49.44 51.66 50.31
